49 2723
43 30 5579
19 38 3023
25 49 6036
21 19 6764
15 29 2658
38 24 9370
27 47 5124
45 12 4544
21 8 7036
37 31 7439
21 24 7843
15 36 1940
23 44 5463
39 36 1030
21 21 2650
8 20 7839
41 34 4980
9 25 5329
12 46 9055
28 16 4815
35 47 3163
9 41 3437
20 33 9067
25 13 7154
46 48 5737
36 24 4647
45 45 7514
26 30 950
21 26 898
33 27 4297
12 49 1720
14 24 7560
14 14 1431
5 17 8438
43 49 6395
2 36 1742
3 5 8050
8 30 1294
11 26 1898
21 29 3968
13 48 7489
49 9 5595
28 19 4137
1 45 2883
35 46 496
29 3 8049
2 9 6870
26 12 9616
46 25 5940
33 22 2035
32 33 5438
13 23 2676
24 24 3654
48 20 6235
28 24 1295
44 33 9160
40 18 1015
49 29 1687
13 25 3862
43 37 891
11 39 5575
10 28 3709
34 13 8309
6 5 6111
30 5 9245
12 23 3258
18 29 6012
23 7 7108
31 7 106
22 20 7619
17 35 3021
46 29 3938
12 13 9642
37 40 2949
38 26 2905
20 33 4499
32 6 3563
1 30 4217
38 44 1012
28 7 3466
35 1 5146
38 8 6524
20 15 5652
42 21 5625
13 21 6910
25 32 6636
46 43 4300
32 17 5161
12 33 9727
25 21 3121
6 31 5179
25 33 183
3 5 2786
12 27 5988
31 17 518
30 10 6994
7 38 8327
37 42 7237
2 18 736
7 49 4484
7 20 3337
46 19 4048
40 20 9319
28 23 1909
15 11 2467
9 41 8623
43 26 1426
2 45 8321
39 26 432
8 48 2324
15 26 1770
5 45 8421
46 35 6852
26 28 853
44 42 6190
26 32 6379
20 42 3015
33 11 3158
23 48 476
43 13 958
26 23 4343
37 45 2551
41 10 8564
4 21 574
11 7 3960
2 43 5777
27 33 2534
34 49 3461
49 48 5151
24 8 8208
40 14 5288
36 10 9304
30 43 1711
21 25 4626
36 39 7533
16 35 6687
29 19 3017
48 44 6800
5 33 4837
48 40 4247
44 32 3016
4 2 9759
23 49 4887
25 49 9986
37 40 3962
5 1 5968
26 15 563
13 39 3888
30 39 6691
16 1 3778
20 10 2273
12 39 7463
46 39 7679
13 33 7384
37 31 824
44 27 4350
42 49 2969
16 44 5898
28 16 4717
34 5 7055
42 48 824
32 17 9504
38 14 8454
29 10 2590
1 32 5841
13 6 8982
44 29 2564
28 30 3966
19 24 4427
30 30 9237
44 41 1509
20 10 5654
47 20 5153
27 42 8326
40 32 5160
1 43 7403
21 47 4244
7 6 9724
19 9 3959
24 35 4763
43 7 2099
19 24 8231
22 5 3407
4 30 5897
43 25 1293
9 5 6023
42 8 2223
19 2 141
43 30 1302
29 29 4728
15 20 4546
41 37 9126
17 25 9259
1 38 1427
37 30 7060
9 18 7874
14 32 2468
12 31 108
26 34 5128
13 25 3661
30 29 4842
37 43 347
43 6 2946
11 19 6910
42 8 877
42 46 9291
9 20 451
25 3 5757
36 19 524
9 29 8655
39 39 2380
25 40 3134
10 3 1773
38 4 3642
46 28 5990
46 35 4136
43 37 2099
21 2 9057
32 11 5691
38 13 8106
25 42 2057
36 11 8361
29 32 8155
25 28 9397
3 41 1261
27 22 3999
32 27 5419
37 38 1926
19 4 5416
49 31 4640
26 15 746
42 30 347
15 12 9624
32 36 7787
22 44 9674
35 7 298
34 4 7955
47 2 475
25 7 3448
27 37 3844
45 3 1036
37 4 4282
2 16 5720
15 23 3851
35 3 9348
12 1 9607
16 7 284
37 8 2624
45 14 7166
20 16 1538
30 6 1389
6 27 4464
47 29 7308
31 35 6098
15 10 988
14 49 6329
31 31 8268
26 43 7210
11 43 4206
9 28 767
19 36 6404
36 35 9125
44 34 5209
24 43 2398
36 12 2673
14 46 6902
38 32 1875
43 8 4263
12 29 4446
11 21 8325
46 7 7464
29 41 2859
33 42 4652
23 22 7041
32 25 2902
9 40 2593
11 43 3497
46 31 5488
28 19 6655
10 17 4579
21 37 5459
12 43 685
21 40 2799
10 6 5271
40 46 3485
26 3 2039
34 19 9381
39 1 3538
6 15 8238
19 22 8018
40 37 5842
25 21 7897
12 41 2544
25 46 7080
4 35 5716
37 8 9342
29 10 3731
9 44 2565
9 39 1640
36 3 8810
22 27 8522
41 26 8077
3 23 7613
28 27 1444
45 43 3822
19 10 4333
43 23 5400
11 40 7471
1 25 8345
19 31 7221
36 17 2200
6 46 2120
23 7 1990
43 34 5345
1 7 6648
27 9 6092
30 4 7400
16 9 5997
9 2 1090
33 41 8795
9 31 3480
15 10 5101
2 31 2938
21 36 4710
18 25 8414
23 15 336
49 38 4385
17 17 3984
16 35 3724
25 14 5269
22 14 1900
47 23 8986
25 23 2919
1 27 2863
39 39 6503
30 41 5014
6 23 671
47 41 3528
12 29 2460
47 48 1175
28 20 6508
39 16 7342
9 34 2780
15 8 1682
29 42 8389
3 7 7107
20 27 2855
47 4 1382
5 16 4387
12 47 3543
15 34 1974
1 40 6351
9 4 3162
6 26 5751
11 17 7950
27 35 2809
26 12 8134
8 22 707
44 13 5428
45 38 4354
43 27 9849
33 44 6810
18 16 1886
42 2 1276
4 6 889
5 28 8495
41 10 3606
31 11 4692
48 35 9873
13 6 1186
7 46 9280
17 4 6714
33 12 7293
11 38 8831
32 2 4802
37 3 4772
3 43 4708
45 14 2671
14 28 465
29 49 305
42 45 4584
37 39 6414
21 11 2584
27 32 1635
38 17 8848
10 42 5742
31 16 1652
48 43 9723
2 24 1823
36 7 1435
32 9 1157
14 4 3402
13 37 3876
6 46 8002
16 47 5354
28 12 4823
12 36 8692
15 30 3114
15 12 6311
22 2 9726
44 48 1178
35 37 1173
11 22 8298
8 46 2816
29 45 4570
49 10 6811
20 15 4773
8 3 1360
34 25 6220
22 46 2275
44 23 1204
48 8 6139
46 34 2687
3 31 3937
44 9 1059
16 43 4057
27 42 9111
48 30 4991
15 13 7019
32 20 3297
43 1 2332
6 4 2431
1 30 264
15 26 8172
22 49 4047
17 20 5344
14 25 6392
12 48 5293
10 11 759
1 42 9105
28 33 8429
7 8 6037
41 31 2105
46 7 4410
36 17 5870
12 35 4250
10 36 2746
17 25 9067
36 22 2389
22 27 877
37 24 9959
48 34 4729
9 17 6605
23 32 3963
30 44 1477
13 42 5467
33 5 7310
20 27 441
43 12 8017
34 21 7228
42 39 7458
23 15 8948
24 39 9969
5 18 1613
34 42 5361
7 26 2555
18 49 6984
42 12 3794
44 28 7656
30 45 7516
8 10 5192
13 6 8272
20 4 2118
33 42 8605
40 32 7089
9 39 3594
20 23 8130
44 24 1538
42 41 4800
26 42 6115
16 46 2952
37 26 9823
31 43 868
21 35 1134
6 43 4952
23 34 6063
35 42 8059
25 42 2802
38 19 7918
48 39 6222
27 42 1335
39 38 5755
26 2 3605
17 1 7429
12 18 9483
27 2 6601
2 5 8406
43 34 7188
26 3 520
12 6 4600
25 43 8973
42 17 3188
35 47 3203
49 37 6136
40 27 9832
44 20 1535
15 16 5698
23 11 7298
4 35 5046
24 29 6741
3 38 3591
40 24 3455
21 19 5480
18 19 7425
28 3 55
8 31 9815
35 47 2895
33 13 9793
29 43 832
48 31 4463
49 8 2148
43 33 1367
23 25 1992
44 46 1397
26 12 4592
7 4 6489
46 18 2766
40 21 2235
13 34 5449
22 35 9658
25 29 9616
26 44 7494
40 37 9278
33 24 6958
15 33 7555
7 36 371
13 22 4546
36 43 4882
5 37 3706
36 22 3645
23 17 4446
5 10 1321
30 31 812
41 23 6296
39 23 1327
39 5 2147
31 47 3732
29 4 4907
32 42 9013
2 11 2287
16 12 4319
2 37 5939
32 19 9844
45 1 7992
27 45 8172
42 43 6002
17 40 1586
18 8 4085
22 14 3749
31 4 4456
45 29 7283
3 5 7723
47 1 6974
36 2 7788
40 29 1317
8 7 8543
10 40 632
6 33 8562
3 46 4430
29 31 9984
31 48 4703
30 42 9928
28 20 97
3 17 9937
19 24 4755
7 34 5658
8 48 4220
33 10 5295
23 6 7318
15 11 4815
28 45 6792
47 43 877
13 42 5366
12 37 7083
31 28 4257
17 15 2901
38 3 49
9 34 6141
32 33 8541
19 8 9695
5 34 1619
23 27 6283
25 26 8887
17 1 9865
46 21 4750
38 29 6662
14 37 216
39 18 9033
49 25 406
14 47 1586
3 1 8980
31 31 2295
49 42 7750
49 26 4889
9 35 4301
43 5 3886
13 12 2907
12 41 9233
7 27 9062
37 24 8858
42 11 6849
33 13 1147
21 16 5733
28 24 6808
25 14 7472
5 48 6580
29 15 8269
36 15 6126
16 45 1898
44 48 5309
18 23 6412
49 41 8378
39 2 6776
22 22 9924
47 6 1777
46 11 6163
46 46 310
48 4 7691
20 4 1318
15 48 8196
35 11 7591
16 15 3181
21 34 4857
16 29 6954
12 25 1406
32 19 6964
25 25 1786
33 2 8895
37 19 7147
9 20 7243
31 23 1996
14 44 6564
23 20 375
32 38 767
37 38 2177
19 20 7146
7 8 7084
31 38 8674
18 12 3629
27 18 6967
24 24 7728
38 15 7322
49 12 1537
36 11 624
25 34 4299
38 3 4857
24 12 1310
17 17 975
28 28 5627
6 29 9149
46 11 8703
16 14 9153
21 17 5987
9 11 9334
22 36 3386
47 37 6309
6 39 4170
29 5 1617
42 3 475
26 1 1075
13 43 3005
43 39 4543
4 35 5526
30 21 689
34 13 8583
43 23 6683
35 31 7167
7 39 2869
8 23 9860
47 6 7965
33 21 9882
32 36 7338
40 10 9547
7 20 1335
5 33 9722
30 29 4737
39 30 6914
3 3 5231
40 20 9753
2 19 2945
13 1 456
34 9 5037
41 14 171
36 13 9172
24 1 1379
45 8 2508
24 13 7472
20 29 6521
33 43 6759
39 33 9912
5 49 3217
6 39 1974
36 35 1833
15 19 6319
42 36 6575
17 37 924
