71 4311
47 18 3185
25 60 6249
31 16 5107
17 10 8024
59 31 3692
60 6 8299
48 35 5927
46 3 1725
26 30 8314
50 51 8146
53 44 5991
6 71 8998
45 66 2453
64 8 8214
18 13 3444
22 7 7906
22 26 7011
10 14 7105
46 29 7625
48 24 9828
56 6 7008
4 12 9003
57 18 9912
22 9 9685
17 23 7548
49 52 1298
24 68 7380
10 49 2218
52 47 2743
58 44 4681
19 67 2186
13 8 882
46 51 2188
13 43 5171
33 67 6533
31 51 6291
12 54 5692
42 26 5712
10 59 3954
36 71 2005
17 18 412
63 55 3591
46 3 1248
2 23 8272
5 36 912
50 12 517
4 34 9499
44 43 1682
55 3 7544
45 43 3477
36 32 3578
41 67 1812
55 27 283
47 64 449
15 50 2407
1 10 4493
18 6 8947
43 39 1672
2 61 1710
69 48 1719
39 7 1402
13 46 7344
28 5 1353
55 63 593
59 18 6834
67 58 7535
47 2 7467
61 51 1781
64 66 8474
49 24 4997
14 4 9771
37 39 43
20 15 9887
2 67 6236
64 38 2594
50 65 2222
5 65 2800
56 17 4274
67 63 9383
10 36 1246
54 54 5494
52 12 2310
18 15 8298
5 54 181
22 12 1858
12 37 2339
25 43 8512
5 21 7311
6 1 1401
12 6 4537
59 52 1422
32 4 9828
46 20 1821
22 36 1490
20 21 5496
35 64 5448
42 22 1229
66 21 9827
4 39 476
48 68 3797
71 6 2687
30 52 3185
19 65 1354
62 6 7687
8 7 3692
41 29 2456
45 22 1701
71 69 1496
64 36 3900
35 1 1238
39 8 8000
45 32 8462
16 20 8003
18 13 605
21 9 530
59 59 7042
37 41 9995
36 20 4024
48 54 5259
2 57 7362
48 39 5748
49 52 3166
32 25 2443
18 35 6378
50 20 2713
31 18 3109
24 42 5584
47 33 8302
28 71 8323
69 50 9561
25 56 7712
42 50 1708
57 24 4211
63 31 6414
55 21 6487
59 45 1536
32 61 7627
41 54 1346
52 23 8754
27 37 2343
48 35 9693
28 59 3335
70 69 7916
61 27 2713
54 39 2760
6 50 9152
16 33 4137
54 14 1793
68 11 7120
65 46 6730
42 2 5648
52 39 7551
38 50 4444
64 52 781
29 64 3054
17 3 1264
20 39 3557
5 33 4531
30 2 6856
67 10 3996
65 8 3309
62 39 8040
44 30 1983
8 18 481
37 50 7549
69 30 995
11 2 8922
70 67 9102
6 13 5267
41 32 5796
23 60 128
4 12 3843
28 43 5355
29 41 1599
26 19 1509
67 32 1528
71 16 6301
40 14 7000
32 16 8103
61 24 2203
68 28 8119
66 42 6320
37 21 4184
38 14 1069
21 52 491
12 52 4399
67 55 2189
29 55 2751
21 34 7995
32 26 3795
25 16 520
33 12 1050
22 43 2995
9 52 4824
3 62 8450
23 62 5149
52 44 4135
25 17 5112
22 38 3916
60 7 5419
35 62 3502
48 15 2485
19 31 7320
62 33 2371
61 64 222
51 60 5
55 25 1586
1 38 7186
53 4 7402
11 35 6990
38 18 3764
60 22 3335
22 49 9273
28 18 1602
59 36 4106
12 9 6485
14 2 1895
62 48 365
38 11 8370
67 53 6399
36 63 8289
18 25 8044
34 55 9288
56 6 2735
67 45 1964
45 1 3265
7 62 160
38 19 6343
24 68 631
37 3 7125
8 22 2693
64 58 9196
51 28 2530
39 53 3581
11 35 8640
24 35 976
57 68 3326
57 52 1632
55 46 764
1 56 1184
26 5 3686
24 53 7448
25 49 345
44 3 1389
43 25 6557
29 64 7720
67 48 159
59 69 9887
43 13 1050
67 28 4973
62 43 5237
53 2 3367
3 38 7472
23 23 9064
5 30 4609
58 8 8771
19 71 5346
66 71 2203
36 30 9746
51 48 296
10 36 5094
54 48 34
31 61 747
36 42 5596
26 66 5864
29 2 580
56 44 3058
47 18 1698
20 14 7859
35 37 5274
64 45 2090
29 40 1465
25 62 3323
7 37 496
66 64 9421
50 37 2631
20 45 109
67 24 2762
48 23 5821
42 6 1042
67 28 7050
26 39 1080
64 28 4317
21 9 3184
29 3 1664
62 26 1582
35 60 2202
34 17 5328
58 47 4347
6 44 7038
48 61 4959
36 58 6072
53 65 2508
43 1 4247
47 51 2312
71 11 8992
18 22 4792
35 66 4930
15 59 1894
17 20 7712
14 71 3940
59 40 8826
18 58 5652
3 67 5190
22 56 7791
6 47 4812
41 48 7689
61 52 619
47 49 5295
14 38 6688
30 37 3310
67 4 1702
22 47 6143
11 52 9799
20 47 2258
59 40 9905
30 38 7753
60 46 2198
33 62 8219
6 13 7787
52 20 720
46 51 1426
21 22 4207
15 64 30
49 61 7553
34 4 2044
43 71 4819
4 69 8515
17 3 3914
8 48 175
53 59 1587
3 5 7794
61 9 1386
52 62 2056
21 54 4739
10 19 3199
69 56 1883
26 70 1798
26 36 4195
33 5 5585
33 44 3340
14 5 9634
69 66 3578
24 52 69
26 36 9587
28 57 6033
31 55 2524
51 58 8723
60 35 1251
4 30 4920
19 23 8621
23 27 751
57 14 6761
56 70 47
19 11 2714
57 5 6899
58 61 1836
1 66 3113
40 63 5509
25 50 1435
56 57 3910
43 28 9811
28 14 6464
26 9 8017
26 24 9709
27 33 444
38 38 6909
65 42 3851
45 39 5398
46 5 9412
71 48 1414
40 69 6754
50 65 700
17 5 841
12 50 1847
45 8 788
29 52 9181
14 6 5709
36 68 4771
37 27 2125
13 24 4597
41 44 2860
14 6 9799
63 70 5266
27 26 846
16 34 8605
15 46 6361
68 36 7006
24 28 8359
14 63 4551
28 5 4821
30 59 2544
1 67 3235
60 34 9430
32 20 7672
3 29 53
17 18 7045
16 6 1342
35 59 5693
68 15 9186
18 29 6986
44 64 1104
4 58 5863
30 59 7254
54 1 7991
34 28 5259
21 5 6543
43 4 494
59 54 2804
52 46 3013
61 50 2704
66 50 3736
63 28 2696
56 15 7610
30 5 7953
56 34 7132
70 35 6358
46 5 6596
71 56 3379
69 62 744
25 60 5352
56 17 860
26 56 4699
56 67 7547
8 34 6426
58 53 7345
61 16 2544
9 62 3941
23 65 6762
38 2 1206
46 23 1656
23 14 4926
25 24 8605
5 56 4113
53 24 1952
32 4 276
64 18 5525
55 61 4177
46 56 3130
31 4 5033
45 14 8881
51 36 5920
44 57 3451
25 17 1707
17 35 1844
60 58 4330
12 52 6948
6 33 294
49 27 1066
65 36 9005
19 60 7120
26 19 1336
54 39 7976
24 66 1185
54 25 8591
26 35 6900
63 44 8563
35 26 2890
26 34 9698
27 32 4250
22 59 9155
66 14 7740
66 54 5800
69 52 1540
41 38 9993
21 32 2239
1 68 4744
52 36 9076
19 65 541
26 1 9060
34 52 270
19 64 1165
67 59 6380
29 70 662
42 25 954
61 32 5327
63 21 801
52 11 3892
13 8 3223
46 23 6216
15 4 9443
21 33 7374
23 67 6057
58 60 375
65 15 15
50 39 6543
58 6 3146
32 6 7506
53 13 2502
62 25 4730
68 54 3942
13 42 6683
23 26 3145
52 44 6681
56 68 3396
17 64 8719
49 25 4196
47 29 6466
42 9 8887
71 3 5280
23 50 1672
54 69 1546
4 51 901
10 4 5939
35 42 349
44 22 1727
30 51 2583
14 15 1180
23 63 2487
16 39 6273
44 19 882
22 14 41
62 15 3111
48 64 8737
55 36 8245
9 12 3981
66 35 484
4 52 8124
58 27 2051
57 6 2718
18 55 9947
41 9 1482
21 9 6898
42 47 7009
55 28 5652
10 30 5011
48 51 8452
33 30 9829
41 54 342
40 7 5410
67 15 8613
16 37 3341
64 53 14
55 29 9613
9 11 3926
1 19 4546
6 9 6379
50 39 5699
26 44 9753
52 31 6985
65 24 6749
26 29 1623
11 23 3838
59 30 6129
40 48 3166
38 10 6684
27 50 5164
61 60 2177
23 71 5329
58 54 1762
69 49 4962
9 8 7871
2 4 377
52 28 1088
24 27 848
63 8 1060
31 43 4988
6 23 6051
35 67 9249
60 16 222
49 71 9801
66 20 4871
15 54 4347
34 54 550
49 39 3591
32 15 4179
62 3 9754
19 38 4164
13 16 608
3 41 9114
35 70 73
41 37 2223
66 7 3132
36 21 1967
31 65 6434
31 42 8058
61 71 5090
58 28 297
54 38 7879
11 66 9515
70 48 1884
17 37 696
35 69 3040
70 70 1982
57 30 2121
34 53 9750
52 14 423
32 20 8571
36 14 6393
22 15 3298
10 40 4498
71 3 8931
47 65 8324
22 6 7209
22 11 3329
1 5 4257
18 6 122
53 56 806
4 25 296
50 36 1182
60 24 2482
42 16 2300
42 47 5198
70 24 277
27 37 5340
24 64 6738
45 56 2822
12 1 8618
27 25 3833
38 51 2446
9 56 2573
65 71 1685
45 1 9950
62 36 2805
5 21 6180
29 18 6051
69 66 5747
40 13 1923
26 68 2608
63 3 1038
32 20 2034
31 4 2118
69 3 9951
38 57 2508
45 2 6670
17 1 8576
65 8 7917
22 17 7414
1 17 5953
56 48 9693
22 46 664
5 8 1211
16 45 1994
27 43 6609
12 13 7440
25 16 7364
19 67 6773
21 31 8310
23 11 7586
5 55 7049
63 10 5964
54 38 9797
36 40 550
43 6 1668
29 57 3487
41 58 611
29 14 3014
26 53 7525
34 55 671
52 70 3086
30 64 2273
67 53 8326
47 22 9313
19 62 825
64 68 97
29 15 5648
68 40 1680
20 26 612
62 44 8361
33 5 1342
50 23 5426
43 4 1216
60 36 8546
38 40 3536
42 27 7983
64 17 7186
69 66 6999
21 3 4228
24 6 4991
45 57 2629
45 57 9583
43 8 1808
15 24 8595
10 8 4501
12 50 5466
71 48 5283
14 22 8918
68 14 6809
47 56 3679
13 69 5836
29 63 4085
61 26 5281
51 40 6644
5 50 5899
27 55 8716
68 26 9601
18 59 5391
37 10 7800
2 27 5202
8 30 1518
60 31 7260
18 21 1889
37 3 8742
1 50 2087
59 10 3759
9 19 2200
58 5 1531
20 70 197
71 4 8124
7 6 2748
57 4 7250
28 70 1349
13 45 6404
45 9 566
25 17 6614
57 42 2502
7 31 1634
66 23 2248
25 19 1293
69 30 5967
33 57 7046
46 18 4097
65 58 4797
53 60 8803
26 53 8065
24 20 2052
12 35 8732
69 23 504
25 21 561
51 16 7627
26 2 7931
27 49 2212
43 12 2335
48 49 6038
29 5 4101
38 34 7497
26 12 1462
61 23 7689
30 63 2564
44 1 4531
69 2 1254
47 49 7636
45 31 7733
29 4 5232
2 71 4377
65 36 212
65 47 989
32 35 8000
69 14 2949
67 35 1275
38 16 890
22 32 7293
35 65 723
35 2 7404
60 22 1086
22 59 2204
17 40 6767
41 14 2378
34 20 2008
36 10 8533
3 71 6304
53 27 4706
44 52 3877
60 44 2943
21 11 6425
22 71 838
17 68 1095
6 26 6208
8 63 16
12 9 6939
35 46 4324
9 33 1173
25 9 3645
9 45 6437
18 53 321
61 15 7981
52 26 4103
48 19 1314
2 50 5999
27 10 1755
20 58 8428
18 47 2213
19 54 9382
41 23 2939
24 29 3823
59 42 7300
40 55 81
38 41 5060
26 31 2566
48 59 837
12 20 890
11 24 560
43 16 4819
18 48 6132
2 27 4822
55 1 2216
15 6 7490
71 63 3400
14 50 3475
22 69 5460
12 4 3747
63 19 6103
51 59 5057
36 54 3825
19 64 3210
18 14 6759
25 61 7518
45 20 2404
24 50 2149
40 48 6423
2 6 933
61 53 15
48 56 2205
19 22 510
33 22 8137
36 12 4161
43 4 6961
49 62 4546
43 58 4990
27 14 739
5 3 3166
56 62 9756
24 11 6344
18 36 3632
24 10 9810
62 71 2682
32 4 3095
36 68 4022
30 67 8610
49 8 1973
28 53 227
52 70 6059
12 36 4025
19 8 7781
31 8 1860
41 12 2753
16 15 4676
71 10 4577
42 8 9828
71 50 4253
26 38 1052
9 45 76
23 14 9463
20 28 2820
6 40 3539
38 63 1677
60 53 8219
57 19 2391
64 19 1185
6 44 9118
42 46 1261
31 12 3633
28 66 1392
49 8 3223
4 67 4571
63 27 1135
2 9 949
7 63 1580
59 32 2640
62 2 1680
15 36 2450
3 58 2100
17 27 1725
41 53 4526
44 10 5418
71 50 9324
5 24 9604
43 63 3707
60 16 6195
1 14 8700
62 53 6378
35 68 8384
61 31 386
58 27 7720
30 43 4733
69 38 1234
14 17 9571
19 55 1290
41 60 2083
24 36 8165
57 64 119
63 18 7439
53 17 5957
56 24 9158
8 62 2419
24 55 9231
50 43 8699
71 58 4932
31 34 9413
61 48 7569
54 37 6873
27 2 6768
4 55 2329
27 51 7694
2 27 810
67 10 6485
12 62 6764
47 27 1765
12 2 9243
2 65 9001
71 60 2736
41 43 5231
2 69 8762
30 53 9829
22 6 5697
5 59 6788
68 41 1503
66 67 1809
25 22 7031
30 65 8831
40 26 4651
58 58 500
24 66 588
65 31 5149
64 47 3920
6 27 8219
51 34 9311
29 6 5836
3 37 6016
25 51 5991
54 47 5113
36 64 769
31 23 3594
64 16 9117
54 12 6687
12 32 9963
27 30 6177
47 53 7736
58 49 5641
59 47 2583
26 60 2271
15 7 6434
23 26 2690
47 7 1411
18 62 2730
66 18 5492
13 44 1265
14 45 6696
46 71 9541
46 55 425
50 38 7766
1 15 2770
11 66 5001
20 58 9210
4 62 5383
29 9 9873
38 50 532
70 27 1046
33 10 7485
11 54 1157
45 35 738
32 10 7153
17 5 2234
61 62 8822
43 45 2842
37 11 2350
58 24 781
7 10 8482
25 43 60
65 13 1488
7 42 8361
29 26 4011
30 12 3497
8 15 366
16 58 8497
65 60 1776
39 68 3731
29 62 5221
67 18 2872
29 51 539
26 34 4694
10 38 1219
6 33 1512
57 3 8251
38 7 1910
3 15 2593
71 16 4337
2 65 147
48 20 4490
53 16 592
24 39 4707
42 34 8915
69 19 6776
8 56 6968
45 16 5391
43 41 8581
14 23 738
18 58 8349
28 14 6058
34 65 2892
55 32 5009
47 14 7283
39 12 2738
21 33 9192
13 37 5505
56 24 645
16 1 6022
46 39 1997
60 12 1373
43 5 7968
41 19 7808
64 49 629
5 55 6123
71 44 6581
44 31 3126
18 20 4947
55 25 5546
48 22 815
49 45 480
24 52 9258
3 4 570
48 49 9138
3 50 6636
58 66 8429
61 35 4971
33 63 3093
5 47 9008
24 55 7817
52 39 2250
16 68 17
37 38 782
61 65 8432
62 30 7114
46 47 3147
47 37 9790
55 50 8791
47 42 9727
18 30 3679
50 46 3480
60 62 2275
62 28 7727
38 65 93
70 35 6560
18 32 8495
20 22 3532
25 53 9929
42 9 4279
30 55 3665
52 8 1308
8 70 5918
41 14 3887
27 47 9711
26 19 1323
40 31 1682
38 61 6813
51 54 1852
2 17 323
63 26 3360
54 32 709
45 33 9048
56 37 9050
7 56 6818
61 28 8338
26 48 5943
55 63 5549
65 4 6206
30 24 340
40 8 1616
64 55 2602
44 55 1364
50 42 4207
11 69 3945
55 27 3491
71 6 8133
43 53 6657
68 41 4881
16 49 9937
28 34 5701
41 67 2835
5 23 9742
52 47 8758
38 57 116
47 10 5059
38 3 4921
39 28 5383
58 66 7018
69 10 5600
54 7 1400
69 34 7528
45 47 4706
63 55 9623
69 24 1242
10 51 2730
6 57 936
57 42 7229
25 59 3560
62 42 4722
24 30 998
59 21 5645
20 60 1226
45 44 9420
5 5 9388
4 8 1123
66 32 5640
69 61 4591
45 27 494
59 70 1594
69 30 6978
11 49 6129
59 56 4899
27 49 3475
10 22 9650
26 22 8846
68 63 267
31 48 4310
12 69 3057
44 4 9156
25 37 496
56 63 6780
43 43 7656
9 12 978
50 64 7009
5 53 6381
49 26 9816
6 16 1585
27 61 3883
39 59 3847
62 29 556
36 57 3203
4 35 3930
57 12 4000
1 65 3166
45 22 3243
20 61 1695
53 52 7805
10 68 1591
24 67 1116
57 52 2994
5 10 3603
7 38 1195
69 20 1750
31 1 4009
38 59 5997
17 70 7156
9 50 525
12 35 7866
59 39 2383
42 56 1503
45 41 2363
44 32 190
45 56 8186
7 61 1268
51 47 6456
63 58 4791
30 12 4815
12 17 4938
43 26 5529
23 15 9892
1 33 6937
6 69 730
23 9 9254
71 40 7121
21 54 9669
16 32 1123
24 18 448
68 1 8789
4 20 180
36 7 1631
39 50 82
53 8 3319
15 15 9188
13 17 3156
13 38 1446
37 55 545
55 53 8092
46 10 4397
61 66 1371
53 68 7352
53 9 7062
29 71 1322
24 31 8036
47 17 731
28 60 3841
16 35 5717
27 46 9444
22 47 4442
44 55 8566
42 27 7687
18 3 7784
20 34 9753
20 20 361
27 3 9019
24 42 8069
29 35 6261
16 29 5652
57 64 3538
16 70 723
34 55 9430
35 26 2065
23 68 8423
12 42 8201
68 47 4871
5 19 8054
26 41 7699
61 20 8714
35 44 3042
10 42 2565
22 5 6340
53 1 5887
7 53 6735
46 57 2100
22 32 5562
40 18 2519
38 61 5006
12 57 4585
15 41 83
45 27 5116
60 67 5300
50 63 4473
10 66 3896
47 65 3815
5 6 2515
51 23 338
21 44 423
69 52 6230
58 62 2749
37 37 6454
7 29 834
69 56 4299
42 19 7867
21 30 4091
45 8 4696
5 37 808
51 9 4616
37 63 4176
19 22 6115
20 31 4826
17 29 3828
21 53 1810
25 3 786
27 26 3811
27 66 2502
66 31 9983
57 7 3720
53 59 9931
60 6 6929
58 51 9146
27 11 3509
54 65 41
13 46 3035
57 63 8112
64 23 308
45 55 701
14 61 1018
70 28 969
36 54 2773
66 27 5554
5 54 9857
6 37 8082
60 62 1580
58 38 4722
18 70 7674
30 10 314
44 8 1546
41 56 1241
10 58 5236
25 50 267
31 69 8906
55 14 7133
13 67 3487
20 33 6106
6 20 2831
48 27 6269
7 12 245
68 40 1938
59 17 4508
64 51 3241
19 4 1435
32 33 8605
54 57 6276
1 59 8787
27 29 9033
68 50 6564
58 11 1188
4 6 6068
44 71 6359
24 8 8712
31 62 2270
60 29 2016
57 31 8265
18 67 2513
51 29 4631
40 20 8846
24 50 7916
6 40 1606
47 70 7364
21 45 6994
6 15 1282
65 67 542
23 19 3025
16 24 765
27 56 3626
55 18 3622
31 36 1474
64 59 1318
1 58 196
41 9 8994
19 60 5853
51 37 3194
36 20 7252
62 16 1929
40 38 5960
29 36 9009
9 2 3781
15 18 8411
27 19 1711
30 1 8082
60 2 7888
63 66 7910
43 33 6873
45 39 2986
28 52 525
30 22 457
22 26 6989
16 23 4072
26 9 1450
52 34 5032
54 58 8911
15 17 6956
19 62 1946
71 24 2417
61 50 7407
52 58 6928
27 31 9648
47 69 2108
6 65 3011
15 28 1174
51 16 2763
14 53 7081
32 47 4900
32 43 3844
57 10 8596
9 65 3206
44 63 200
63 63 3596
6 61 7943
47 43 976
64 56 9038
59 60 2688
68 22 4287
30 2 5259
54 71 3983
47 31 6598
9 44 2133
30 12 6900
8 25 403
24 3 8344
25 60 2154
36 36 8935
11 3 5778
10 12 5246
14 32 6595
63 9 348
19 70 7437
30 58 7375
55 12 5206
49 49 4438
57 54 9340
6 52 6053
4 66 226
10 35 1934
41 7 2473
68 33 9791
33 27 3475
1 60 3341
70 59 540
14 52 5133
9 25 4055
55 20 312
9 38 9545
70 40 7446
8 10 6955
32 67 9808
57 62 9992
41 49 1309
69 44 457
7 50 5562
40 12 5843
6 4 2917
61 15 2166
26 38 2315
49 14 390
26 30 7378
42 51 6471
59 12 4760
61 5 482
6 10 1634
49 14 2213
14 26 1372
42 47 2418
64 27 4794
16 2 7810
16 39 2490
57 64 4147
16 19 8949
58 39 3690
4 36 9429
30 65 285
37 17 4826
28 9 7597
5 28 1213
56 40 3287
51 23 4924
32 44 3851
58 37 1260
18 3 5195
67 56 9111
21 67 4738
18 39 8897
37 64 5189
18 42 5129
36 70 4645
27 19 2061
66 17 8002
62 67 8558
7 43 221
6 25 7580
50 42 2055
42 22 848
26 4 1909
60 49 6021
9 20 9807
62 55 399
48 19 9841
54 43 7492
13 69 1946
26 63 2540
56 7 9295
2 56 5382
54 4 3875
58 39 1883
30 23 385
39 43 9974
68 49 5073
32 70 3770
50 15 1193
68 21 8904
64 65 7184
46 49 5084
12 63 9926
49 32 5331
20 23 5072
54 45 90
70 61 6543
70 51 4644
7 13 6703
45 4 924
4 40 3902
27 41 9472
65 37 723
30 67 1171
35 13 5486
38 47 9385
50 57 4667
41 25 3866
49 67 5288
1 64 3348
14 70 8807
40 58 2333
57 59 8603
28 22 233
4 15 1349
69 52 1370
31 57 4411
49 6 1628
49 66 6158
52 39 407
10 53 3452
46 18 9914
45 61 9152
67 52 2307
38 22 7310
49 49 328
37 69 1341
6 53 6225
35 54 5835
21 11 4424
40 65 180
66 39 3538
8 52 8208
66 25 7068
69 70 3199
49 66 2065
63 20 6233
24 41 9280
24 60 222
34 62 4820
21 40 8832
22 53 3506
19 58 722
10 55 3408
59 31 3718
64 39 3669
5 61 4508
48 21 3581
1 67 4611
66 7 2709
30 39 1479
17 13 108
4 30 1660
61 38 1052
3 18 7123
33 48 5254
6 52 1123
39 4 2550
61 44 3524
59 52 2502
21 2 8755
8 14 882
65 64 2186
29 42 2392
55 59 5708
68 48 6809
22 26 5411
5 52 6307
27 36 156
41 6 6947
49 3 8063
23 10 2581
62 11 1487
26 33 151
18 8 6290
36 44 1389
30 66 537
1 15 2194
13 28 1823
35 43 5742
39 55 9489
17 66 8491
2 5 3491
50 14 3153
57 57 5105
21 49 2502
28 67 2720
12 16 5323
58 16 4699
69 32 4935
61 18 3132
54 38 3969
48 28 2558
38 15 312
29 40 7609
3 22 408
58 46 4682
44 41 2799
53 57 5270
29 40 9985
24 61 7056
27 4 3209
7 68 4310
56 17 6164
5 62 1679
31 69 1434
25 52 7168
48 26 7980
48 12 442
65 59 2968
69 16 6295
28 33 3699
14 66 494
3 66 214
23 16 2795
69 9 8670
57 54 1331
61 34 1262
6 22 4864
27 36 3611
39 5 4320
16 54 9154
68 8 893
14 54 6217
36 65 5524
27 28 5205
29 55 3096
51 18 200
20 47 9746
9 16 6180
38 8 9905
43 19 6963
51 44 7758
2 48 9546
6 48 8988
31 21 3211
22 37 8006
54 48 7011
19 55 3155
58 18 2660
48 30 8611
40 18 2736
48 55 9292
45 12 4069
64 46 9248
17 34 3389
70 67 4742
4 14 795
36 44 7210
22 1 2222
16 46 3610
24 39 8142
25 41 905
38 33 80
40 45 1216
42 17 5384
15 1 2493
14 15 7630
36 33 6432
13 25 8546
37 65 8461
6 17 6834
62 29 123
15 62 2721
33 3 4109
4 67 1486
59 58 6649
39 21 2128
63 33 942
5 7 811
43 4 6036
13 10 8223
44 20 1242
43 45 8897
14 27 2245
29 62 6555
67 55 944
52 36 5032
51 68 3901
4 16 2511
28 33 9566
34 13 2621
45 57 1847
40 24 1099
12 48 4477
6 4 2392
33 4 3261
69 64 916
14 69 8257
18 67 2013
68 68 1000
69 71 1916
50 1 7489
13 26 3376
24 34 5949
61 39 2210
8 13 1748
54 12 7982
13 62 212
67 47 4412
22 14 1134
38 16 2729
62 48 4042
42 42 771
17 50 5561
29 25 8436
10 31 2186
13 46 1631
61 21 6487
64 35 5359
37 51 8520
46 18 4579
4 57 4551
4 50 7588
48 38 6991
70 51 7132
46 30 774
43 7 6738
65 55 9867
1 64 5574
69 31 2473
42 47 665
48 44 4713
40 35 943
56 55 3672
36 57 3159
69 66 2158
21 15 9231
52 64 9037
46 28 3106
49 31 5430
13 16 2327
65 57 1101
61 11 1397
1 30 158
3 59 9720
21 1 7047
11 9 6224
55 21 1748
62 36 2855
1 16 1419
10 67 8859
65 29 8830
45 36 3840
38 70 3805
29 71 7370
2 43 7593
61 1 5047
56 68 4635
53 12 9734
41 1 323
34 4 2662
7 27 1979
31 18 8251
20 58 9387
16 40 3186
36 4 1256
48 64 5038
14 37 1671
28 25 3664
32 2 3663
33 4 7744
38 35 886
15 54 1224
28 4 773
13 71 1416
28 24 8280
7 54 2264
6 29 4972
50 39 9485
36 17 859
48 63 4556
3 56 5926
18 33 8755
57 63 4280
66 25 4907
70 15 5529
47 63 4567
67 61 7805
60 31 581
26 5 8308
46 31 2269
69 45 1436
54 61 8795
46 12 176
56 28 4553
1 60 1365
12 60 8671
67 57 9131
56 33 6605
64 56 7696
45 53 397
65 50 1570
49 58 6210
43 39 765
61 67 4457
7 16 7485
13 32 9961
20 47 4287
32 30 1674
1 64 9631
46 61 563
32 44 5046
14 12 6918
29 54 4831
43 11 4239
36 59 765
41 59 5711
7 2 3409
10 68 6900
64 32 9076
29 45 3630
36 45 1449
34 6 1198
9 19 8159
61 30 8367
17 4 9793
26 1 13
25 1 5359
26 28 1580
29 12 8056
31 30 4188
25 70 1584
4 15 397
59 29 6957
2 9 2399
66 8 6547
20 29 9536
24 19 445
70 50 9104
29 31 3276
64 40 4533
31 28 9578
58 49 9691
65 54 8206
26 43 8125
25 38 365
71 50 4311
18 8 630
12 46 259
8 28 2158
67 5 4439
71 15 5686
64 50 9322
39 9 1122
61 26 4882
34 58 2964
24 43 7384
6 41 7972
44 28 9119
62 45 6146
14 52 258
3 59 8967
46 49 8388
58 6 6671
27 60 5178
69 70 586
34 56 8095
17 13 847
36 13 8134
42 50 9037
14 40 726
29 27 6790
24 45 5202
61 11 7156
20 35 6684
56 64 1531
37 28 2216
64 8 2170
55 56 5636
18 58 8202
37 52 3102
58 42 5817
64 28 7914
6 20 3050
6 44 1408
47 10 3495
29 40 3183
24 62 9234
66 29 4095
64 14 6723
17 9 9781
61 32 9638
65 51 2745
57 5 207
36 54 236
61 25 8278
29 60 2330
46 12 5936
49 61 4667
66 12 809
32 14 4387
49 15 4517
30 54 2674
56 33 2822
55 47 1353
52 57 5733
62 31 9246
51 58 4580
23 11 8465
27 44 1757
47 14 1917
42 59 4258
31 8 3801
36 53 5608
4 29 7637
41 27 3881
68 21 8874
26 28 7680
51 70 4704
68 56 2338
69 69 8364
33 50 772
46 36 2265
55 19 3506
10 52 9545
65 61 9226
35 13 3340
39 52 5405
40 46 1686
49 37 3048
40 16 4138
1 37 250
25 23 3823
54 36 1085
56 53 1532
40 65 4115
25 68 3970
46 57 9702
8 3 202
71 20 4209
20 32 302
33 19 814
35 52 2827
18 52 1558
27 4 6300
4 62 7621
11 26 1807
49 15 6491
35 39 2094
29 15 7429
61 4 6778
4 43 4091
26 11 2294
7 18 1409
71 16 6419
53 20 6559
55 1 7018
64 48 9183
12 1 8973
64 64 9036
22 22 7462
33 69 5752
20 2 8117
56 15 1978
58 63 4433
51 37 9278
25 61 2620
43 48 7094
21 29 116
13 70 8941
55 6 4727
6 3 8411
21 51 856
4 28 2901
35 53 2309
15 55 6541
32 68 6783
66 25 7895
20 24 8208
13 32 9255
33 13 8373
60 35 8366
31 49 5479
52 12 1061
47 34 4071
47 26 5408
49 16 2745
4 19 3204
49 50 6755
9 50 9574
2 64 5446
19 58 3833
23 4 1650
69 24 3369
50 17 6098
9 43 2704
58 6 8371
21 13 2574
10 5 8299
52 64 7399
30 43 1865
35 6 9891
62 14 5885
42 55 9706
43 60 4647
63 33 1754
64 9 7507
21 4 4864
57 62 7513
3 26 1797
11 50 5280
6 15 8917
38 24 4710
2 55 9060
66 25 5613
34 1 7962
35 44 725
7 29 3339
25 54 6869
15 65 2378
37 32 7277
12 11 2839
37 71 7039
34 46 6447
22 58 1249
13 55 6243
35 10 2699
7 10 6437
12 41 4715
35 43 1862
16 30 1360
13 2 9885
52 60 4599
17 8 16
47 54 6325
27 51 4517
24 47 1426
71 35 5749
68 59 2605
57 62 4166
54 43 4068
68 1 7417
56 42 6584
38 13 2286
15 45 7803
10 51 4413
68 40 9031
55 65 7024
44 30 1529
60 8 2329
24 61 3999
58 66 4153
59 17 1264
34 64 3290
11 3 9537
22 20 5508
11 14 7645
11 53 1279
34 17 7656
67 49 2784
41 64 2242
44 69 4367
8 26 8868
10 13 5857
52 6 2551
50 1 5037
5 33 9350
63 40 1029
30 27 2339
12 47 5134
61 63 4988
32 49 8536
12 3 2566
49 54 2170
62 68 2495
26 69 1770
59 5 5738
10 39 5042
69 28 8010
34 27 4159
29 31 4603
66 7 6690
52 27 9997
16 35 1432
36 38 1092
54 29 2648
25 22 7459
62 60 7792
18 31 4460
65 47 5331
18 64 7519
44 6 4186
42 3 3888
55 42 5791
25 5 6622
46 18 1370
45 65 4961
46 37 4464
27 56 7848
52 34 4097
50 13 5456
3 54 3102
58 19 6311
58 22 5741
42 55 2440
26 62 8960
28 42 4045
