78 4854
24 68 5706
37 36 5939
11 29 5861
48 76 6370
70 32 8707
35 59 3294
62 9 9134
43 37 5947
22 60 1770
47 1 6293
66 2 113
31 78 4180
7 10 1574
34 17 5945
28 39 901
3 34 1694
18 70 9076
45 37 6396
68 13 8055
33 23 8052
59 47 451
62 77 4400
46 13 7602
52 54 8133
50 50 9069
1 37 3937
5 16 8908
76 39 7633
50 6 9431
26 55 9536
44 22 5508
75 78 9875
5 67 1051
65 17 7794
71 56 3018
73 25 4383
46 30 2133
29 72 8760
30 66 9135
67 41 28
20 19 5949
2 77 7936
39 66 5566
38 31 7043
34 12 1012
50 40 1181
38 64 6267
42 64 2409
70 32 7778
46 23 7555
62 78 8442
21 43 5673
62 65 6526
57 31 3029
44 20 5154
71 12 7398
37 26 1134
57 9 1155
20 16 2147
56 16 5312
77 48 4641
56 22 9326
68 73 8804
22 2 645
21 6 9163
30 52 9342
13 62 321
57 65 971
66 69 4192
67 58 3655
2 71 7605
64 58 2651
33 37 9860
3 8 3415
43 29 9844
36 28 5648
6 7 5345
46 1 1859
17 55 6267
34 54 3520
75 13 5002
22 1 1731
75 76 8011
35 42 5658
56 72 1311
38 44 11
60 44 5715
12 76 7345
62 29 1248
12 1 1868
66 2 1901
5 47 7464
36 29 8839
38 49 1387
17 25 4379
69 23 2383
24 62 657
59 44 4112
45 17 978
64 38 1198
44 1 5357
30 70 306
6 23 1047
60 62 2560
12 36 7207
17 52 737
51 50 5273
70 77 9521
57 76 2118
31 38 6228
25 76 2654
17 66 6907
61 44 2116
22 70 7060
70 31 1090
78 72 2733
63 71 9533
46 27 3017
33 36 4253
78 61 6494
39 34 1947
31 63 612
39 20 6307
59 67 1361
62 36 5744
34 3 1230
2 58 7761
37 12 3753
67 13 9349
66 20 9311
57 73 437
33 54 2224
24 3 2914
6 64 5569
39 2 2894
32 15 1443
44 70 431
6 55 2662
13 45 3030
30 31 6448
41 7 2297
25 53 9831
1 26 3037
34 36 786
57 72 6456
70 33 5359
50 39 2551
27 1 5420
5 14 9344
31 44 3624
16 56 2663
10 35 6933
65 33 37
52 62 2837
25 28 8509
24 38 8068
57 10 2501
10 16 2735
50 59 9709
41 59 3596
52 66 3327
58 58 4132
33 48 5762
77 48 6697
32 12 7577
69 24 1901
73 19 3506
30 54 5628
21 59 706
36 74 8399
74 46 2067
66 75 5236
31 59 3668
41 37 3813
34 65 7486
69 34 6317
49 58 4095
48 3 7660
23 74 6113
50 61 3262
69 4 5713
39 31 703
55 75 2538
3 78 6462
58 35 3832
19 6 5973
75 14 6034
63 74 6903
33 70 5836
33 50 1544
67 62 6841
5 51 2622
48 15 2184
37 62 1447
43 44 9024
58 10 1057
42 65 6874
69 10 2894
38 20 2939
29 6 6083
47 14 715
27 52 3604
41 59 1879
11 67 1252
64 29 4671
36 59 2150
22 43 3001
31 15 6533
66 51 2608
16 53 4210
7 10 505
38 68 2363
48 2 4263
41 53 1495
71 12 2399
72 63 1985
78 48 7612
54 12 9436
70 50 5884
14 29 979
50 17 367
33 29 9967
2 37 3771
58 21 6184
63 7 1479
32 33 1647
17 64 1144
24 39 1
32 62 8987
30 31 3899
16 44 5409
33 38 1184
39 27 3567
57 57 3148
18 58 8044
32 5 8122
76 60 6097
56 68 4417
46 53 3512
61 71 1872
35 28 8307
40 66 4474
25 76 7767
27 20 6010
62 58 5738
22 4 7768
37 27 9388
39 59 582
52 17 7159
43 30 6323
5 58 9441
46 12 7200
75 64 3062
12 3 4844
23 54 3740
54 41 9811
27 16 8277
63 51 500
27 56 818
20 52 2015
70 46 1686
65 72 1405
38 55 4827
52 61 1179
35 53 7720
58 49 1120
62 77 6680
65 58 2189
43 51 1090
1 53 255
33 46 9873
22 24 183
21 70 9008
29 67 4364
47 24 3251
13 76 2357
7 7 7698
70 52 2425
52 36 1418
3 47 3973
52 53 4227
43 30 8946
1 52 330
22 39 2423
24 45 1543
68 69 8616
25 17 5219
78 74 901
35 47 8377
15 2 6832
35 51 7286
40 37 1076
66 12 626
52 13 1963
27 35 2034
9 21 2028
55 45 9293
59 52 823
40 24 7220
48 3 4661
5 51 682
77 69 2135
24 55 9869
1 59 1187
36 15 8496
67 29 1775
13 2 1157
45 29 2275
29 71 1128
26 6 1203
40 71 5024
60 56 8519
46 40 375
43 65 8832
12 44 8255
56 40 5598
29 23 4716
67 78 9322
41 8 8074
78 56 7032
45 21 6315
16 46 2072
66 11 8636
73 5 489
44 35 9352
38 20 4958
51 39 2030
9 24 6027
77 59 5910
2 44 2010
54 31 2408
30 55 9466
25 7 1025
56 55 3666
21 57 5444
34 27 4779
14 20 2059
21 66 8283
11 24 2389
50 44 428
25 17 6596
58 78 2669
29 76 6440
70 56 7986
37 25 2060
37 55 6726
18 68 9000
14 30 3935
39 5 3213
57 60 7835
57 45 1863
5 52 7650
13 38 8131
41 8 711
9 73 7963
36 27 9044
9 40 991
9 69 910
48 59 6743
8 31 2881
60 67 9468
6 50 881
64 26 2763
51 75 1556
7 63 624
9 2 5751
10 22 3774
66 40 5494
67 42 9255
67 36 7449
12 24 7770
40 21 2504
21 13 2556
44 15 8224
36 18 6056
10 37 3551
75 10 8313
34 62 9819
66 17 589
48 30 128
49 8 8944
2 39 2323
43 75 308
58 19 2381
78 33 1370
10 75 8147
58 62 4444
36 57 6559
74 49 1023
32 23 2098
24 30 3333
54 75 2468
9 52 598
60 5 1155
24 14 2119
2 57 6907
39 16 3103
37 25 9359
24 16 3427
72 51 2510
59 28 78
76 63 9281
15 36 7597
34 62 2447
1 74 9818
16 32 9331
56 23 6729
76 70 8263
40 44 1366
54 32 4520
71 5 5429
38 22 3435
35 55 1711
41 70 7625
24 40 6823
57 35 9952
52 52 6775
5 13 8996
64 48 567
76 42 3873
29 1 5584
41 42 1938
30 36 7583
36 68 3774
58 27 3132
50 31 1928
7 3 386
33 41 5287
50 51 9972
78 56 6593
54 38 9898
29 44 2410
58 13 1559
24 22 5770
20 14 8246
44 74 762
16 3 1541
20 68 8591
26 62 5475
22 64 5344
15 67 7724
41 44 6452
31 15 8169
61 26 4135
71 24 4737
78 33 7574
46 64 4521
51 2 2035
21 56 2130
20 26 4323
62 40 3828
53 27 2849
12 20 5931
31 22 6679
78 40 4975
26 67 1493
65 62 7943
64 72 2586
51 19 5253
54 44 4720
62 43 2329
19 71 6854
6 24 5612
6 66 6417
8 46 9467
37 56 9821
65 12 9405
46 40 6207
77 3 4309
30 41 3131
48 65 3470
58 49 9892
39 10 4321
35 63 456
49 52 9537
44 39 7996
2 30 2527
39 8 7137
5 46 7905
40 13 2173
48 21 1188
9 54 9944
10 44 6107
72 50 1913
64 63 2903
32 38 2633
78 58 683
13 13 9427
26 35 1870
17 49 3422
18 28 488
2 41 7023
12 37 6389
42 20 7910
51 56 5458
66 36 3165
18 38 5536
26 59 1858
72 5 1305
73 52 3031
12 33 1523
34 64 1216
74 15 7121
31 36 7177
50 48 7903
1 23 7819
42 30 3573
73 41 113
8 53 3008
12 56 4115
49 46 3945
21 77 1320
4 8 9204
72 14 5354
53 2 1523
30 40 9440
39 36 2461
75 13 4479
65 58 1276
78 30 8783
66 35 6025
68 4 9487
46 76 403
38 1 2266
44 26 9025
55 60 7592
14 12 5713
68 22 8693
35 46 5776
65 51 5983
28 65 7492
40 7 2043
5 1 1702
27 74 8406
65 8 4229
35 68 4345
42 58 1182
75 8 6279
56 37 4860
11 32 8304
29 78 6460
5 35 1908
11 46 3767
10 67 603
49 26 4634
11 29 6498
75 43 7510
73 32 5902
73 4 1219
40 57 1426
56 30 5785
8 21 2640
45 26 4721
23 15 3970
12 47 9853
38 76 1547
18 71 6692
42 13 9333
33 10 9588
29 45 8145
39 5 2163
69 6 2751
25 31 4820
4 26 7841
65 68 4023
15 63 8628
10 65 6755
5 13 8715
57 5 5605
16 32 1089
40 16 1296
46 16 6944
29 23 5515
56 15 1211
59 68 5428
26 6 7486
71 66 8510
49 12 4071
11 33 7578
34 54 1723
29 46 5379
56 24 9354
21 16 172
48 53 9792
19 57 3773
61 1 354
6 23 7008
36 78 6984
33 9 966
71 45 6628
27 10 2754
58 38 9609
2 75 8176
64 39 4696
65 68 690
44 28 515
76 64 1708
13 39 8643
32 50 1888
51 15 6711
13 25 1356
44 40 2883
53 72 4087
60 32 5897
35 43 3462
45 51 8320
50 29 3912
32 38 2377
22 75 6761
68 38 2450
70 36 3016
75 24 2191
63 2 6261
29 41 5902
78 35 7323
9 34 2598
21 39 3269
68 68 3029
72 65 578
75 35 4491
39 19 8543
68 64 8574
53 2 5042
17 35 3045
53 49 6031
71 4 3571
37 32 3046
8 7 1175
72 5 6943
50 19 5274
56 12 983
52 43 469
62 11 2891
16 11 9813
65 23 9450
21 73 4355
46 3 3172
22 61 7900
9 35 6667
47 29 325
42 68 5122
70 56 2458
60 32 3960
48 47 7010
71 50 303
23 60 7078
48 68 1519
4 70 1898
56 21 6497
10 65 5603
12 31 8124
57 27 8234
57 33 1240
52 32 2635
75 37 3213
45 63 8590
52 18 9448
48 33 4807
42 39 5912
74 45 4727
33 70 424
2 55 946
70 71 6783
57 28 1229
66 45 635
30 41 9246
3 64 5217
67 51 4230
22 74 5405
36 46 1911
49 38 2532
58 68 1016
30 8 8066
51 59 2440
58 19 8321
58 70 748
70 57 1835
42 77 1723
1 71 5040
17 76 7636
28 78 1018
43 32 6437
41 11 9445
39 4 3407
19 72 5992
37 38 8033
2 45 955
45 29 1018
75 41 8116
37 67 8589
60 44 3855
31 3 4329
18 50 4573
75 1 914
38 54 31
47 23 4871
29 47 3747
34 56 9463
75 31 6996
45 68 1227
65 59 506
77 38 7912
60 9 44
47 58 4315
51 21 3264
25 26 1652
33 76 1789
52 64 693
38 69 2001
22 54 1509
19 53 6022
27 23 4396
29 4 3127
59 7 2035
52 31 3191
18 61 6225
25 39 4855
62 67 7899
52 20 8884
62 59 4210
69 69 8762
8 23 6012
59 16 9220
3 62 6935
26 78 328
10 12 3267
33 29 7328
17 75 219
65 26 5659
60 22 728
14 54 3706
15 52 4840
75 6 6706
74 31 6296
14 66 1900
7 16 6422
31 76 8196
78 48 8565
5 55 8898
4 59 694
16 45 5367
66 12 6475
24 58 5065
27 4 4170
59 36 7857
8 47 3652
64 45 1320
5 29 3928
8 41 2238
16 56 5423
2 76 7311
39 6 7759
36 29 8546
39 33 2925
34 11 5968
27 19 520
41 39 4817
22 55 4460
24 78 506
35 24 5201
56 21 3004
76 30 8056
33 75 2045
72 38 2822
15 44 126
32 4 5823
59 45 490
14 14 2018
68 4 8006
18 45 867
60 63 7497
38 65 85
26 40 6087
33 19 1190
35 54 5232
20 4 9126
1 46 8974
36 46 4529
53 29 3570
5 25 4779
34 67 7668
17 17 6630
5 71 710
37 70 3127
42 44 1668
27 31 4391
44 26 296
10 6 8548
25 67 7518
31 55 5478
43 47 2789
32 72 7921
55 41 9452
65 74 7375
42 10 7555
5 54 1182
39 73 6468
46 57 2548
29 14 7902
2 22 2117
11 40 7647
29 55 5463
61 60 442
61 42 1996
24 45 3432
49 19 1357
3 3 5444
31 67 536
22 71 4521
19 8 6049
61 27 219
53 33 836
45 22 5793
61 68 375
23 45 479
15 58 6420
28 58 8297
75 72 6387
44 49 7255
13 62 3811
50 6 4729
54 72 1209
5 38 2633
30 12 1123
25 63 1878
13 36 1062
52 56 6325
2 2 2486
41 15 9326
61 29 5359
18 47 7618
68 50 5145
64 23 8038
10 77 5705
30 1 6668
65 26 577
49 53 4563
9 34 9977
46 57 2622
71 37 9849
41 7 5735
70 8 7117
17 35 3163
22 45 9642
54 67 1918
61 74 1115
69 48 483
67 43 1148
72 68 7337
33 32 9641
29 20 2436
37 35 1821
17 9 1705
13 56 1068
25 3 9885
64 59 2192
54 59 1423
71 5 9013
55 69 2218
19 3 4792
60 33 4643
39 48 1513
32 7 5580
15 8 2468
7 56 6068
23 29 6929
37 20 1193
57 71 3774
23 71 8991
57 38 1186
44 59 2307
17 43 3151
75 61 8130
59 70 317
38 39 6540
42 6 2533
23 54 2626
22 25 6137
31 54 5978
72 1 5465
61 11 1962
70 15 1328
37 25 1974
12 66 4650
26 6 2215
16 19 72
39 56 8555
78 35 3150
36 11 7969
13 23 2035
8 16 2412
32 66 2714
9 58 6252
39 40 8330
19 71 1894
34 8 1792
7 10 8431
50 5 917
18 23 1271
38 65 2249
64 38 8580
15 54 879
77 77 2510
7 52 3940
64 68 3185
58 36 216
4 56 565
78 53 1869
52 2 3461
28 37 2794
32 47 1915
78 21 4929
15 10 1318
8 55 5072
16 16 5318
31 8 2626
65 32 8986
29 5 1604
37 6 7881
59 23 8967
14 75 7363
18 47 153
2 25 5697
11 13 6358
78 36 7568
24 72 1497
17 31 6358
22 45 996
3 67 9489
17 18 3136
66 78 1311
47 18 3228
33 63 3082
47 71 4392
28 60 5398
72 42 350
50 26 9420
35 41 5062
56 20 8765
43 75 1035
50 22 4016
34 39 6806
75 30 176
60 22 2510
72 18 3284
29 23 2019
19 45 5228
48 31 7101
25 26 1562
8 36 3577
48 9 8496
62 6 3713
58 12 9726
26 76 8143
16 5 7570
37 24 9619
57 75 2663
68 20 1231
67 14 164
39 34 8136
26 42 642
12 26 9336
67 42 9657
23 76 7726
6 24 7370
11 70 3286
69 29 5602
54 66 5159
59 18 8556
66 33 5089
17 39 5213
12 13 1669
66 63 4537
64 11 3956
39 5 2335
12 36 3047
35 10 13
45 5 5919
23 61 5008
18 4 3220
69 39 1839
17 26 575
67 35 7959
67 18 8870
56 64 1145
4 9 1692
76 24 679
33 22 184
6 70 5194
22 46 6115
72 64 9738
3 62 371
54 63 9256
51 58 646
44 71 1805
21 22 2246
9 36 8667
75 59 8561
44 20 6379
26 61 8549
7 66 1048
77 77 9742
49 59 7293
70 3 4740
20 26 395
8 62 5628
34 74 8593
1 5 1556
62 41 9623
24 29 6348
17 56 1274
75 39 4381
29 34 7906
40 13 3405
5 10 6296
3 58 3324
34 35 4748
74 78 8472
36 74 7144
3 53 1231
37 74 6703
32 43 3102
17 17 2895
63 57 2271
25 41 9741
16 30 5713
76 42 1026
4 15 7086
49 10 9318
48 28 208
62 75 8985
64 15 882
23 45 8856
78 55 4920
61 52 2933
74 1 1169
56 40 6539
74 28 6039
48 25 4382
38 54 2157
67 24 8972
55 41 5491
69 15 1185
24 37 5009
15 1 9130
68 11 2315
27 34 4921
30 17 605
45 25 1327
43 51 2604
7 18 7933
40 59 6959
8 69 3857
56 29 3671
52 15 9914
5 52 1347
33 50 4168
14 42 6865
36 72 8369
44 40 797
39 7 9553
38 10 2124
50 8 532
29 45 8853
38 63 8212
8 65 2964
2 70 6140
47 18 1202
42 30 5811
16 43 9469
42 50 2062
67 52 4682
53 38 9188
54 29 8587
43 15 5214
24 29 553
32 3 8303
25 74 2082
57 37 4947
17 9 4416
64 1 1483
1 34 192
20 37 93
32 24 8128
37 44 5669
34 16 439
29 62 9700
78 65 8679
48 15 4418
22 43 5648
24 31 962
48 27 2955
67 24 9191
14 15 5501
76 45 595
22 4 2101
29 9 1317
59 14 8205
44 27 5931
27 7 7809
62 55 6170
62 46 1333
33 44 8152
19 14 8067
39 21 7366
44 18 6253
23 66 7145
76 31 251
46 46 570
25 8 3082
57 45 7182
70 3 4797
23 17 4551
9 46 1019
60 71 145
13 69 986
76 6 3509
6 31 550
35 17 3621
77 5 1059
17 35 1106
14 13 5587
14 57 6477
19 47 2464
71 60 5933
53 15 2666
74 21 1215
7 22 4908
32 24 3571
42 4 1417
74 74 171
51 16 3284
8 56 7928
56 19 1576
66 60 8869
26 65 8656
56 66 2106
42 19 3857
39 32 1306
11 4 8833
1 64 3426
66 41 1290
36 32 3826
64 64 7499
46 42 299
73 60 9622
15 17 1762
25 51 5573
51 54 2168
19 12 5051
29 50 5509
58 59 7152
71 52 5280
65 42 3893
52 56 8666
52 66 5412
78 66 2605
47 37 7707
49 23 289
5 45 8961
57 13 2948
77 36 5360
43 65 4497
25 14 8181
56 55 2054
5 4 1278
23 78 4589
46 53 201
51 42 744
2 15 8750
43 13 2569
27 63 4817
53 76 2255
56 74 7211
63 37 9543
52 34 148
5 14 1072
64 13 1448
42 75 853
54 10 2953
72 47 3254
53 26 2287
33 48 7819
55 1 3028
31 23 564
11 73 6988
36 30 9057
10 6 2751
46 58 4382
8 3 5849
59 65 943
12 70 5052
1 55 626
3 22 6476
23 8 632
13 62 8538
36 77 6331
21 16 8814
67 31 2616
52 56 8326
5 74 9353
56 12 1965
19 49 4653
55 42 7749
7 41 2026
21 42 8020
13 36 388
11 47 2239
65 72 2413
73 77 3930
42 69 9413
21 68 2447
4 31 3496
19 23 665
30 40 2704
57 42 9400
64 70 8247
26 68 3280
44 46 2489
4 21 2618
27 1 1560
28 34 7916
26 12 6001
5 72 2453
33 1 980
36 42 3186
58 11 3607
12 10 2493
72 5 6432
53 23 928
7 3 5486
50 39 1600
33 55 5508
22 26 8213
77 27 6288
68 72 964
30 73 3898
13 29 5422
38 35 418
18 78 1749
39 7 5834
75 57 6483
53 63 9977
68 63 7165
62 26 277
68 17 2498
55 8 9245
52 38 7156
72 12 2192
52 41 4858
5 53 7115
77 52 5243
67 13 2323
45 72 2027
32 52 4145
58 62 1236
8 24 963
29 25 7596
9 24 693
17 4 5365
12 36 5915
72 65 1661
19 2 1591
16 77 4925
60 40 5521
36 2 2495
69 21 9512
21 8 3286
24 66 311
33 57 9489
44 22 6777
58 24 4684
17 68 9888
23 51 2204
77 73 5624
60 34 8476
52 35 7797
58 45 4625
35 1 6216
51 76 3521
75 73 1160
34 73 5794
72 55 4399
52 17 6347
9 77 7208
8 21 4671
22 1 2053
22 20 9954
24 78 7957
68 1 6562
11 27 6315
58 65 4570
75 77 7926
36 57 6189
21 54 1786
40 78 1687
65 24 7208
15 54 723
58 78 2446
67 64 99
25 75 4362
72 63 4820
51 7 4609
77 30 1069
63 62 9094
63 45 3405
65 19 8283
8 13 1541
58 16 913
13 71 9487
26 32 9321
59 41 4197
17 16 6486
10 42 9375
48 29 813
58 52 2675
75 15 9103
37 66 2399
21 67 567
58 5 3493
39 38 852
26 72 620
25 68 1601
65 40 5780
50 45 729
31 50 9751
48 55 6624
67 1 8836
78 1 4354
42 74 5256
65 52 985
13 48 2275
39 25 4266
52 43 2688
45 14 3218
4 38 1728
75 20 6708
20 68 1613
56 7 4890
26 54 2542
43 64 4064
21 70 2356
56 12 8426
16 17 1226
5 74 2706
39 29 2570
21 5 7213
13 28 4761
55 67 8782
32 77 1828
65 8 1917
41 2 2454
25 31 40
3 59 9520
52 53 2063
9 74 155
19 11 6010
35 56 7652
31 35 8049
47 71 6270
17 66 5015
57 29 438
11 26 7107
36 41 1710
41 66 3359
78 13 8892
78 65 3299
27 44 5966
48 7 7491
42 64 7573
39 63 5693
74 40 5921
49 14 5114
56 26 6871
32 26 3089
32 69 4054
72 35 5860
10 25 4330
59 43 3926
6 78 4167
16 7 9375
47 14 6246
46 37 6336
78 75 6541
18 34 7415
40 68 5001
66 50 989
78 28 8183
38 65 6739
52 65 3563
35 58 3237
5 26 8523
78 3 3213
77 72 2598
16 12 3330
61 20 9628
41 59 7329
4 57 2064
3 57 3549
32 76 9421
40 71 7705
69 1 8476
34 2 9787
54 62 7140
64 39 5976
1 9 3969
11 24 9800
77 6 5075
56 76 725
77 53 56
31 37 2897
42 8 7939
9 78 4665
2 60 5164
32 16 9911
61 15 2867
16 42 8075
37 39 2477
13 10 9442
23 44 5840
34 66 9307
19 53 1221
12 27 7988
71 37 4773
48 74 4478
76 25 1744
16 52 2719
15 10 7205
39 22 9753
34 68 9206
41 21 1288
64 78 7910
1 57 6817
43 59 731
69 16 8510
10 24 2689
45 6 1985
4 20 185
78 49 9205
41 54 248
69 71 812
1 33 7132
26 67 3847
62 77 6919
66 78 2485
41 62 7534
66 30 6732
41 54 3182
3 48 1388
64 1 9349
54 3 7336
64 6 7358
13 50 2459
44 4 9962
34 24 7797
58 19 1603
64 6 3073
76 75 4331
14 23 1650
20 10 2177
78 61 3790
58 71 7380
59 33 3532
26 32 1890
22 37 4096
48 21 9961
40 18 4812
11 24 5615
24 26 5293
38 9 424
69 45 1648
61 38 6781
44 75 3905
37 22 9389
5 64 9805
33 18 8506
75 29 6857
34 66 1301
12 26 6741
75 7 9416
1 55 5456
17 70 6696
62 63 5125
41 17 6297
5 51 7290
77 66 1953
77 58 625
51 16 237
18 16 4767
63 51 8800
29 39 2579
17 66 6072
13 68 3257
42 56 2018
65 66 4225
57 46 1991
57 39 6480
70 62 1007
55 75 3886
78 59 4453
53 68 8709
31 64 1349
15 76 7171
50 65 2681
43 56 989
34 37 7107
1 24 4350
61 25 2820
7 77 8623
67 6 1081
22 44 7883
12 41 5368
78 11 2657
64 3 3118
55 78 3810
31 60 1706
18 32 8320
74 35 2195
5 62 5824
27 28 2074
56 66 1294
17 4 2806
70 13 202
75 28 3139
62 8 1553
61 65 313
43 58 7006
14 42 7951
49 78 712
57 70 5157
34 32 5308
39 31 5997
9 26 159
70 66 3529
76 36 9973
14 51 1670
24 75 7319
31 68 9784
74 70 7137
57 18 3772
20 31 6511
22 24 3249
45 44 9494
2 70 2245
47 19 3031
60 76 5361
32 78 7702
63 2 3655
45 60 1350
21 67 8519
44 62 2442
1 44 4852
10 4 8664
23 24 454
53 12 3598
73 43 6952
19 23 9966
21 28 8897
78 3 9677
45 74 2449
66 27 9504
69 11 2914
31 52 8125
15 26 3598
66 47 4390
23 53 7595
3 9 1181
44 24 9339
59 63 6887
56 1 8897
38 57 5597
65 50 9068
24 30 1600
21 2 5318
12 78 7838
69 51 5897
69 35 9192
34 63 2151
8 49 1659
59 11 3241
19 45 8370
58 46 7125
74 20 919
60 16 4786
59 53 8853
1 14 2296
64 36 6856
18 68 6576
49 34 2136
17 4 6161
19 15 6964
29 2 4501
76 4 4305
20 17 1230
46 3 3003
14 40 1632
31 34 2335
61 17 9780
47 65 1620
76 17 1456
45 11 2421
20 69 9609
62 47 475
14 62 1899
30 1 2858
21 21 7632
73 64 6106
73 58 2347
63 33 6958
4 23 6968
73 57 6615
77 55 5353
38 59 958
11 76 8743
35 61 2463
9 6 1660
47 7 5340
32 22 3635
27 78 4608
47 37 4868
36 27 2360
64 29 6097
59 31 6060
61 54 1602
78 75 5298
61 9 1811
17 76 8380
20 26 2731
12 2 8980
70 75 844
58 66 3506
72 9 2894
73 22 8154
47 30 6293
43 1 5827
58 35 4785
54 29 1605
14 68 7830
2 67 9956
44 10 6723
53 68 3648
19 78 1437
48 7 1283
74 6 3134
60 39 5810
56 66 5235
57 8 1369
38 76 971
6 25 341
5 46 3455
70 21 334
27 71 2939
22 23 8981
24 15 1067
61 19 2781
36 44 4818
60 49 4172
46 44 4502
45 78 3241
63 71 7783
75 42 9964
31 5 986
69 32 1519
60 31 1467
75 41 7054
45 64 8080
15 66 1789
46 26 198
54 42 4282
72 1 7456
42 14 3666
41 2 4329
45 45 5319
53 61 1934
35 77 4919
30 6 751
29 3 4741
39 53 8529
26 1 4398
28 7 85
47 66 344
18 57 7190
55 32 5290
42 55 5692
57 49 6535
19 31 725
75 22 5406
65 59 924
45 8 4117
69 70 9442
65 51 8186
55 1 4236
41 13 6047
62 26 6631
20 72 34
25 5 4096
73 23 8055
26 24 2240
63 3 736
17 29 9939
47 76 5216
35 58 9815
5 71 6749
24 36 645
18 44 6762
12 36 4050
19 45 8395
2 29 3398
14 58 1919
63 43 6154
4 39 8006
38 29 1011
66 17 2270
43 3 5021
40 4 1275
43 45 6289
44 48 3607
17 78 327
65 31 1913
59 74 8568
25 33 4295
74 5 4909
52 48 518
69 74 7795
4 38 7574
8 22 8106
54 68 4820
19 71 645
9 8 7135
66 23 3565
77 39 3894
70 38 4062
19 8 5551
73 45 9347
59 37 2877
66 67 7487
68 77 4273
38 9 7057
61 7 7591
73 76 7290
56 5 2168
8 20 5702
49 54 41
51 17 3165
34 1 78
50 44 815
69 57 6171
76 19 1681
60 63 2204
58 10 7962
34 28 1668
75 49 1038
64 51 8138
27 57 3935
48 5 7463
17 62 5186
11 78 8312
21 65 8572
54 2 8574
37 19 2851
24 59 3469
33 12 528
2 44 5797
10 78 880
11 46 9856
47 53 3323
48 26 2649
65 48 9615
35 71 2884
65 69 2213
3 3 8930
4 64 2434
10 53 7129
68 15 364
20 58 6350
72 58 3372
22 69 9232
31 59 417
60 18 8400
25 64 9843
19 69 3918
69 9 85
29 8 3736
48 69 9031
15 19 2276
40 13 6001
35 58 179
72 78 6930
36 31 6077
29 64 8484
28 10 6454
7 78 9856
64 77 505
39 56 817
61 31 1526
55 70 8033
37 73 2281
66 1 9080
77 76 827
51 33 3661
40 70 9132
13 8 7219
78 9 4917
50 24 1560
9 19 1865
65 16 8932
74 73 5871
30 56 3094
13 72 2860
55 64 590
2 25 9699
27 16 4241
23 47 8229
29 8 449
74 70 6877
67 13 649
16 36 383
29 7 7035
78 77 9747
23 72 9036
73 28 9342
48 25 2203
15 78 5012
8 52 2677
53 63 7660
42 40 8567
64 44 6705
24 68 3114
69 18 2101
14 77 2321
3 1 1865
21 60 9201
20 23 8288
71 2 1766
71 61 8600
4 26 2259
6 50 8256
57 1 7496
13 69 2770
8 44 8437
31 8 9435
45 49 8380
76 4 2347
61 59 4898
4 59 6970
36 7 8406
14 1 1242
60 73 5869
39 75 6562
49 77 7716
32 71 3951
50 32 1302
27 77 4466
34 38 3081
60 50 3266
71 37 5275
40 20 5853
11 49 2667
24 31 269
73 9 3041
52 14 6473
20 53 3279
38 23 2684
6 75 9379
37 61 1593
37 40 6452
72 7 9107
51 63 9307
76 73 6071
42 70 509
2 18 912
46 25 143
76 30 7861
23 39 8979
43 43 1938
63 53 2862
11 46 7093
19 18 8907
34 50 9449
52 4 4843
13 25 7494
26 78 9636
46 76 4959
31 63 7322
76 24 4625
23 64 3909
67 26 4390
65 8 713
54 35 7509
78 68 2916
6 64 1700
48 46 224
64 6 2143
72 65 6090
54 71 1596
28 33 5820
37 71 7325
26 60 2165
61 60 574
9 61 4040
38 18 197
28 46 5262
20 35 2785
15 29 4670
38 12 5776
10 52 9565
19 2 4606
33 49 4669
65 8 7900
8 43 4201
78 27 1040
28 2 2364
69 24 4754
44 67 6373
74 51 9947
28 34 3406
64 30 884
61 24 9239
11 27 8490
37 19 2230
77 65 1018
14 46 1099
29 33 9324
32 59 862
75 4 6510
70 50 4953
53 65 1072
69 50 2018
38 60 6966
7 6 5170
58 8 5984
77 28 8818
73 60 642
18 56 1873
27 40 6108
41 13 9273
3 56 5094
38 59 6527
30 59 9800
58 68 6183
1 45 2121
39 65 4903
58 69 6952
5 2 5094
7 69 2494
33 74 716
46 55 6634
19 63 7964
22 44 4962
49 78 1993
51 7 5364
36 53 476
7 66 9046
36 65 984
31 22 3710
60 61 2178
32 29 6559
30 16 1364
74 8 8818
14 42 575
4 9 6268
50 67 2019
53 14 6098
20 78 9794
3 59 9766
38 20 3294
18 36 9995
22 44 9687
51 57 3694
1 4 2707
67 32 280
30 26 5989
18 30 3763
6 27 7230
65 66 585
70 57 5411
53 11 8066
27 9 1908
34 56 4357
69 34 2123
56 26 2627
51 8 5152
35 78 8972
39 21 5202
77 71 7457
2 13 4482
46 27 4274
75 31 2422
64 45 7161
28 3 724
55 15 3928
9 54 9801
48 19 4181
67 43 7407
20 37 4989
61 66 8606
34 68 7818
42 4 8078
35 28 6020
27 76 754
44 48 6497
21 39 5697
75 33 9350
42 53 9229
57 18 3026
27 63 7462
49 20 5035
30 53 2025
25 11 327
62 6 8403
56 56 4692
15 18 802
66 17 3071
75 70 71
67 65 204
42 29 9104
33 68 6385
18 68 6561
35 59 3744
42 73 865
60 21 5540
6 28 193
74 44 2427
39 31 9882
75 18 6699
55 7 783
43 15 2806
43 58 7919
13 57 7397
5 32 4841
35 20 9920
49 44 7489
71 27 6085
