54 2631
2 9 8205
37 31 4382
33 22 5262
40 25 8078
25 40 990
3 53 2093
32 49 8059
15 7 5181
37 2 18
52 2 5994
48 2 4683
49 9 2891
14 32 3527
7 19 385
45 10 3462
1 36 6151
27 17 5852
21 28 8358
23 34 908
2 37 9933
25 12 2451
8 54 5844
53 24 3409
28 36 6152
44 50 8205
42 54 3174
11 44 7333
44 13 6323
23 18 3588
45 36 5632
17 13 6864
19 1 1427
36 8 5943
26 30 5937
13 3 4800
48 42 7654
5 7 9520
7 7 2830
22 16 5222
12 19 9687
8 19 3190
13 52 346
52 4 9967
21 6 5752
39 2 6514
39 36 2900
26 34 2318
15 22 5740
37 30 5287
47 1 8053
48 37 662
20 46 6595
29 6 4684
30 23 2583
3 15 746
26 30 6246
43 26 560
50 7 8302
26 33 2007
39 48 5531
5 47 282
3 54 3098
46 40 6019
36 45 1322
42 35 9242
15 43 1613
48 30 4173
35 22 9648
31 31 7445
21 39 1493
49 48 5579
10 12 5828
33 6 6748
41 20 1918
46 14 3335
17 18 1907
36 38 3575
35 25 5176
38 50 9457
17 13 57
16 52 1634
48 54 2729
47 46 1709
39 4 530
49 18 4717
42 8 8761
5 34 1678
26 7 8899
11 17 8345
19 48 46
9 24 4150
9 45 3901
5 5 6344
29 31 4814
50 53 9959
51 54 2267
47 13 5615
9 21 9212
14 34 5709
3 28 9520
36 46 5537
51 18 1723
17 20 2383
13 2 2890
32 16 5881
48 48 6422
3 42 6632
2 47 8751
22 17 8178
15 21 461
13 12 5775
31 3 6702
1 11 6469
10 16 6543
54 38 373
32 21 1201
5 35 6241
11 17 7253
7 37 474
47 31 4803
22 49 9056
53 14 9877
21 54 493
51 29 2371
37 31 1112
45 39 2337
23 13 1338
31 9 7135
2 51 5208
13 25 4191
7 23 574
49 50 3559
4 34 3303
42 9 1286
15 1 1550
29 42 6745
5 22 2899
3 12 3300
45 52 6521
2 53 9152
6 50 7448
28 50 6724
48 25 276
31 27 2493
46 28 6625
8 21 7820
34 42 1208
7 7 2931
33 20 3613
20 52 4806
25 28 5380
44 25 1147
29 16 6668
17 29 3315
51 53 3145
33 39 3843
2 3 7079
20 15 6023
10 26 752
16 19 1744
28 28 8415
49 45 2766
43 16 3043
26 18 708
26 37 9364
43 12 8769
11 24 3936
38 2 6150
7 6 5813
15 52 6574
51 11 9453
31 23 1454
43 13 535
21 31 2617
44 9 6303
52 18 3252
5 47 1066
12 31 620
18 51 5790
38 4 2989
30 28 6523
33 48 1356
21 41 8371
16 9 5159
25 7 5234
14 32 8430
16 44 7399
4 30 384
19 50 9508
4 42 991
2 11 6139
3 39 3888
1 17 9298
28 2 2228
4 21 4073
31 27 8762
42 27 6867
20 45 7489
32 53 7944
30 3 2181
13 46 9276
37 48 6441
25 31 8857
4 19 2999
15 21 3964
25 2 4643
18 10 8578
39 52 8205
24 17 2284
6 26 2519
40 48 7390
47 42 9254
10 45 9035
52 13 1984
29 21 3073
2 26 3281
21 16 770
30 40 3240
30 15 4360
45 47 5575
21 16 8935
15 31 8011
29 43 7300
43 43 101
30 11 6386
53 7 6993
26 32 1720
54 34 1906
13 49 6944
12 11 4533
23 34 8922
35 17 997
1 26 8538
6 1 3513
6 45 7294
40 41 8699
18 27 9112
10 18 620
52 9 868
31 49 745
1 18 2122
49 27 95
35 9 7313
2 12 3679
5 17 7359
51 2 7450
20 10 1669
3 42 6972
51 37 1527
25 38 9800
8 31 6839
10 25 4070
42 9 7783
4 18 4091
19 22 1975
27 11 5117
6 4 7276
17 14 3335
38 54 7978
28 36 6963
17 33 7060
3 37 7216
30 37 5340
9 39 8024
43 37 5713
41 48 4843
49 36 700
39 24 5851
47 33 7791
49 47 9955
54 8 4633
49 12 62
38 46 2973
30 38 1937
4 10 6754
36 14 9778
39 38 7091
2 36 1861
53 36 4386
51 27 1698
8 42 303
20 38 424
9 42 395
23 31 620
44 29 7467
45 41 9655
13 32 7851
19 37 1764
19 25 7198
14 33 1961
15 11 2635
23 39 6111
48 38 4430
26 33 1024
17 29 951
35 13 280
26 19 837
33 7 4304
21 48 9602
52 34 4580
39 41 6236
14 21 2542
20 8 1955
36 46 9370
25 41 2070
54 51 821
47 40 6120
39 4 9564
48 9 5533
20 36 285
46 42 4011
29 42 8653
11 37 4430
54 10 4337
18 3 331
6 15 2432
51 39 7970
20 43 7209
48 21 6130
20 46 2551
18 16 796
14 13 1927
32 26 5696
52 32 8747
25 52 7280
43 8 5976
43 50 6189
11 38 1491
50 34 8615
41 34 1502
17 42 7705
26 2 2399
43 28 3124
27 31 1513
45 35 1393
49 12 4435
23 15 5345
25 3 3373
41 48 2875
33 8 3414
36 9 8352
52 41 1843
43 52 1624
9 11 2046
19 29 5270
24 23 5191
39 54 5549
28 36 1770
3 52 2302
40 44 8002
29 48 7348
50 23 4972
30 11 1274
43 1 8241
14 27 1542
10 25 3709
29 29 609
26 23 9795
9 28 8188
28 28 8193
29 44 1136
20 29 1250
22 36 8428
2 12 9634
29 23 7984
24 4 828
39 41 74
12 28 8133
32 12 8271
14 34 8888
50 50 8018
6 35 8876
12 39 8238
30 39 7647
38 51 4057
36 15 3765
43 27 757
16 18 9191
10 33 5663
16 2 2105
51 21 9284
43 53 9101
2 28 4791
7 44 5976
19 27 8343
50 39 4829
26 28 6165
1 14 2742
47 19 8972
3 17 63
11 46 6473
30 41 6049
12 51 4376
33 49 6340
1 14 6663
27 47 7157
9 26 4984
25 45 2046
16 12 757
42 54 6843
41 16 8818
13 34 6913
45 8 8725
15 40 89
29 30 69
38 5 2197
4 40 1724
45 24 7118
35 11 6721
26 23 4570
47 36 6391
38 53 4055
3 36 288
49 4 2557
32 47 6815
18 34 8792
44 27 4897
52 22 8844
12 24 2739
29 37 7752
10 47 6467
49 50 6694
45 26 8851
9 3 3846
1 29 7248
38 10 2269
30 50 9827
29 16 2923
14 7 81
54 45 9187
39 38 5229
47 18 4728
28 12 3913
6 43 653
1 52 4305
34 38 7375
3 9 6048
19 4 1272
24 34 2624
6 1 310
17 14 948
35 14 1157
51 7 9679
43 36 9978
48 43 6532
46 19 2968
39 2 7987
35 29 297
23 4 875
15 6 3335
37 17 4745
11 32 4288
4 1 6718
6 17 3752
20 53 8941
31 48 7022
33 2 9888
32 47 6737
53 29 448
28 23 3849
21 28 5071
35 52 6099
33 22 9105
19 11 425
4 42 2295
12 26 9555
37 28 920
51 10 7652
27 26 9641
43 27 3669
2 14 6954
10 25 7549
12 38 1190
8 46 4500
44 41 3480
5 22 6598
27 2 423
13 53 4894
16 11 8216
29 19 8762
2 25 1822
53 9 3786
18 8 3361
27 32 9225
1 5 4394
20 39 7054
28 20 2790
43 9 7557
27 18 3210
19 30 6183
40 40 4487
50 18 9227
1 20 9228
18 54 3153
27 30 8494
8 36 1181
14 6 8633
20 45 7990
52 9 5805
16 2 9909
10 15 1587
18 22 746
49 12 420
52 45 6278
29 19 9301
20 18 5902
48 38 8099
17 5 1188
21 36 8301
28 16 3819
3 30 8682
17 36 7957
16 44 4429
26 40 7767
18 28 8638
15 47 5221
45 18 7381
44 39 1743
45 12 2022
12 54 7519
41 49 4044
52 29 3881
22 26 7839
5 16 642
13 44 9715
50 29 2448
46 39 2894
33 24 8244
20 7 3598
3 42 7621
26 15 2629
8 53 8520
21 29 8788
51 4 776
33 46 7756
29 22 5986
3 27 6265
36 39 2413
48 51 4949
54 19 9330
36 50 8524
33 45 7916
48 8 4458
18 11 332
5 7 4645
36 27 6174
37 4 5817
25 37 6565
3 46 91
2 41 4769
43 17 300
36 46 1315
49 6 4565
19 10 7570
36 8 8296
32 11 5952
51 18 6728
25 1 1737
25 39 265
7 37 9160
22 28 3550
52 29 301
8 9 3257
30 12 3256
2 38 1160
1 33 104
39 8 8549
18 2 1885
9 18 2563
4 31 5433
52 14 1170
15 35 7611
21 25 988
29 36 7124
19 20 135
13 16 2974
28 31 1069
21 8 1088
47 14 8602
45 49 3274
54 50 4571
24 51 2792
27 1 6171
10 38 5045
24 33 1413
31 3 4890
18 31 5088
31 1 737
27 42 6943
31 42 5449
46 36 6747
54 41 3644
49 3 2793
16 28 4126
24 44 6388
3 47 3002
33 26 2513
29 28 7151
30 18 3727
54 20 6773
40 33 7399
40 33 9300
23 3 5848
31 23 245
