100 5000
77 16 7766
71 2 9170
88 41 9408
93 43 6265
70 1 2853
3 78 5699
55 5 2348
96 87 6903
39 47 1789
35 63 1159
75 97 8684
26 91 9835
88 25 7669
64 87 6133
53 94 1106
9 38 6669
49 88 2416
98 60 9753
8 4 33
62 49 4394
15 99 393
82 22 1411
8 76 4521
91 35 2061
56 29 9613
33 4 6542
98 79 6183
44 62 333
56 95 9757
92 79 9630
30 88 2253
76 49 6295
95 60 5508
38 95 4221
93 1 3006
38 34 1340
23 21 405
73 13 6119
82 1 9053
100 30 237
14 26 4825
38 41 2051
20 36 934
62 11 262
16 51 1128
27 89 1060
17 62 8237
14 6 4040
5 76 6023
22 81 7328
33 61 8343
100 82 523
62 4 5057
46 73 2048
58 47 1574
37 60 499
25 59 2057
48 1 6713
54 75 8392
8 19 5713
22 33 2703
92 68 8202
4 87 3714
3 50 7644
75 81 2481
21 7 2054
52 17 5066
38 39 1969
87 94 5877
23 71 6451
66 49 7507
81 95 4136
91 21 1956
66 8 6067
96 31 972
28 67 9145
5 99 4008
62 64 2771
34 93 1083
88 42 670
4 5 5449
66 12 5730
30 83 7110
45 57 761
40 38 7333
82 60 9426
1 33 2435
89 73 793
99 64 7711
16 57 5077
25 14 6721
10 44 5064
64 54 2475
61 27 9937
84 31 854
74 9 5417
100 83 8983
68 49 9558
67 47 923
30 90 7631
61 99 1675
66 17 3441
14 72 6309
49 100 6912
4 59 2036
65 11 1488
76 36 6918
75 8 8923
83 94 7645
70 16 3385
18 89 4163
75 16 1815
84 75 4384
77 70 5365
17 58 743
45 42 1246
49 80 2061
16 75 2850
28 68 6585
7 44 8024
59 12 8600
39 80 4281
79 28 7513
96 33 2796
91 69 5383
30 35 364
49 18 6529
2 96 6948
27 23 8252
66 23 7891
36 45 2362
69 27 3888
10 80 4001
13 98 1720
2 76 9660
48 90 3805
12 24 8562
21 55 9793
58 96 7803
80 48 7046
9 95 7168
48 70 5678
20 40 366
22 93 7963
62 35 2851
53 49 2611
37 70 5634
32 81 8656
52 78 4031
41 21 2279
39 90 175
19 28 361
96 100 4154
27 81 173
44 76 793
32 31 4931
47 54 9837
93 93 1202
57 86 8122
38 34 2038
39 9 938
53 33 9719
13 56 4846
99 94 6842
97 90 77
35 79 8273
86 39 1824
89 1 6982
81 16 9671
35 19 3967
100 87 1875
1 52 7040
12 67 3191
81 98 9242
100 40 2644
81 61 8225
8 20 3817
100 33 3651
22 30 7390
59 22 1288
45 53 7364
5 87 4489
42 57 3886
58 5 3969
23 35 1215
69 64 2873
36 52 3033
74 48 9734
75 93 4196
68 76 987
39 24 1386
66 7 4647
90 71 2328
39 84 906
8 56 1360
48 79 373
19 16 5385
27 72 738
26 22 5432
56 94 1077
28 92 5369
19 41 1264
44 81 4904
20 53 2978
47 77 123
60 51 7094
90 61 6780
8 29 1410
74 86 2124
71 74 2334
60 11 8068
33 89 6910
25 24 7204
56 76 6912
18 31 3997
23 15 6411
63 17 4029
65 7 1238
99 2 991
60 6 4317
47 71 6147
8 81 8911
63 59 7672
78 87 8430
92 91 6814
49 76 4354
23 16 8568
69 43 9979
4 46 1964
86 4 3574
91 61 3181
69 83 2112
88 59 1378
29 93 9374
64 74 799
37 57 2244
39 93 628
28 66 9065
98 61 4158
92 67 486
59 42 5555
94 90 9546
99 81 8939
46 47 2137
20 52 6951
1 9 2101
21 89 2389
87 18 4942
93 99 8718
62 43 91
29 75 4038
84 35 9104
4 76 1636
53 52 983
41 69 5629
31 38 3973
70 72 4500
86 12 6169
84 2 9581
93 52 3395
78 41 7342
32 52 1890
55 8 3366
17 78 5808
42 45 9753
32 48 5792
18 25 5459
70 50 2766
11 23 3931
92 30 5644
40 66 8996
96 69 3653
44 50 8230
81 68 4913
76 36 7724
11 66 9667
21 95 1030
9 86 4959
80 18 8238
89 34 6513
69 84 1577
82 15 8529
18 43 1828
94 69 2295
54 98 4862
11 80 6634
25 72 2273
24 48 6018
28 35 7362
64 57 3958
74 72 2264
12 83 4436
36 63 71
17 75 3152
67 18 1580
91 73 4812
89 98 2725
9 10 8447
92 91 3993
61 19 8551
20 44 7510
57 40 6902
4 90 8339
16 81 503
29 93 7213
47 54 4027
53 100 6895
27 59 7202
89 87 2119
45 90 5511
67 20 1855
41 39 6701
30 28 774
95 57 1614
11 73 4930
20 19 5401
32 67 6585
14 10 2113
39 34 7451
86 29 1774
57 55 2016
9 78 2370
33 47 2624
67 17 2999
68 15 5263
48 50 9943
20 69 4550
87 94 5934
42 51 2704
17 46 2306
61 52 732
2 59 8616
17 67 7103
19 16 3567
18 15 2070
85 13 4787
93 36 4208
26 65 9519
15 24 9835
11 79 5759
16 28 2228
31 21 6131
23 69 3617
55 1 6314
64 43 1884
46 37 1452
78 99 8663
16 68 6016
43 46 285
89 29 4323
19 96 1075
87 17 7073
26 60 9718
23 72 948
56 79 6958
53 44 6756
67 94 3518
35 64 7199
8 39 1837
5 20 1212
64 27 8433
57 61 8305
57 20 9218
71 12 826
23 40 9468
70 21 3183
54 10 2898
41 28 5491
96 5 2791
60 80 7221
71 90 1912
33 53 2434
57 88 6083
23 61 9853
34 90 6731
16 44 3088
8 62 5125
27 92 579
49 43 4796
89 74 6738
22 36 8770
93 46 2520
37 13 1426
66 4 5747
58 98 1900
88 34 4580
1 44 2473
18 62 6691
88 10 6460
76 26 513
37 25 7529
46 50 1311
32 31 1600
44 54 6117
4 67 3907
34 53 3587
58 20 7927
98 35 6719
88 82 1906
59 82 2989
87 71 6715
70 79 4469
55 4 4944
55 80 4866
68 9 2206
3 39 6525
58 15 7238
11 85 6150
14 33 3656
73 22 5801
74 90 8776
96 36 6247
38 39 336
47 80 8312
74 20 9616
96 75 3019
86 38 7402
64 97 5818
79 81 5594
31 74 4331
52 70 9505
68 56 2292
85 99 9617
82 82 6591
10 58 8533
69 58 9684
82 92 6776
78 34 5851
37 90 1286
50 23 1958
5 21 236
12 18 7354
22 62 4370
19 76 7336
25 3 5496
20 70 1241
6 67 140
45 38 9417
25 24 9545
29 94 4326
86 58 6973
66 90 5432
63 24 804
84 58 9305
59 65 4304
24 72 3964
16 56 4052
91 36 8275
30 67 4168
89 53 4255
58 92 4729
79 91 7286
82 18 9093
35 93 5600
38 44 6158
19 31 7108
69 20 200
35 73 8921
95 93 3481
40 83 9884
13 46 2147
4 97 7340
63 93 9096
82 42 2818
80 27 1557
21 13 3397
27 86 8283
93 70 285
23 76 3220
55 47 8619
77 72 2589
28 69 8902
6 95 7516
32 97 984
14 53 4759
49 88 8447
16 90 9320
3 74 1323
29 15 4279
30 53 3361
89 57 319
46 29 5450
66 3 1965
70 35 938
31 39 9920
60 53 5854
90 26 5271
3 41 7078
37 17 4977
23 94 2473
39 24 8893
79 96 8492
65 48 4133
30 84 890
96 75 8064
84 13 6076
18 33 8716
62 34 1732
35 79 5535
57 35 9575
6 18 272
99 17 2106
93 28 6442
6 28 2559
73 55 9597
40 38 1007
53 12 9274
11 78 3984
41 25 1217
83 21 7357
47 59 7137
97 80 7054
79 5 8613
62 86 9236
88 71 1375
97 29 3984
51 48 7707
93 9 6357
7 83 3445
81 76 412
56 2 8648
61 53 494
66 70 9869
39 17 565
10 93 6356
29 93 1287
74 91 9545
71 15 7985
76 33 928
43 48 7389
44 68 396
16 31 1695
40 48 1143
1 70 5743
61 5 1239
63 17 4905
37 98 2169
6 78 7255
27 3 3893
43 56 613
99 22 7924
63 97 4155
80 68 7833
49 31 9522
34 90 9220
42 15 5876
62 83 3478
42 9 1200
93 2 1964
72 9 7229
64 100 9999
6 60 7952
80 82 6102
85 11 7407
53 42 4176
20 26 2765
28 52 7256
60 52 6795
47 41 6013
66 89 794
77 65 679
8 94 4153
5 71 3531
95 93 5309
76 87 5009
55 82 4977
8 93 5484
65 70 5243
63 77 7126
90 44 8519
39 52 143
100 90 2502
18 65 87
100 3 4460
78 100 1639
73 76 6164
31 44 6946
70 5 5442
21 17 779
4 47 5137
41 23 461
2 88 2014
9 41 1550
60 5 4696
49 82 5169
79 64 8068
98 18 7103
71 11 7836
30 94 7993
81 100 3567
1 69 5540
25 1 7517
93 27 7867
13 50 80
32 30 6515
68 33 2392
63 62 3766
76 78 3144
4 28 2210
86 49 9807
94 91 5469
63 29 4024
55 12 8769
95 25 5435
61 79 452
14 55 5064
35 22 9428
65 9 6542
69 88 1241
42 47 1206
22 15 6693
4 59 4429
76 41 1988
79 27 3841
30 82 3081
5 84 5340
16 80 5554
34 71 1606
94 32 4850
63 37 9068
28 26 9055
6 61 106
98 34 4566
80 40 4258
77 62 1491
26 49 9192
92 49 2910
70 3 5466
16 69 334
7 98 5933
56 92 2817
1 33 8987
94 97 8375
42 29 2801
26 66 6962
22 71 203
57 55 8945
53 84 3416
46 77 4904
21 81 1606
57 29 4495
97 30 713
43 47 2157
16 65 2714
82 51 1899
31 90 957
59 6 5177
33 23 4278
84 10 9906
91 25 1420
90 13 2832
88 2 7523
99 92 6418
16 8 36
73 69 1290
28 54 5123
1 71 9030
26 33 7019
41 30 9953
78 95 7593
16 72 4193
89 97 4150
84 43 4304
55 29 8408
9 69 8890
55 99 7082
28 96 3899
4 89 3680
30 89 7592
92 35 2083
18 26 4602
74 100 309
58 91 5438
20 74 242
22 75 9018
63 97 5249
38 54 5497
9 24 9499
96 14 1254
7 75 4525
6 56 4439
66 49 1342
88 21 1217
23 88 3115
87 40 7082
19 29 2102
70 22 584
36 12 2839
80 5 1534
70 6 7824
63 67 2407
34 41 2382
11 8 312
58 80 6494
8 50 3736
63 3 9550
96 5 7472
6 32 604
29 36 2435
6 76 8816
7 77 1136
4 8 8753
33 37 7891
96 33 7459
82 23 2973
8 98 9273
53 59 3877
61 91 2298
89 89 181
98 25 7954
89 15 9255
59 17 7096
50 56 3851
55 68 2245
54 76 3855
31 41 9066
31 87 1839
47 27 167
72 17 1849
76 8 5365
51 72 226
27 36 7376
30 18 405
57 82 5057
12 48 217
42 35 4010
97 30 1009
41 42 9125
66 17 4751
15 83 3069
53 23 7411
54 2 804
44 92 3648
54 78 3466
10 90 6970
89 70 3095
85 88 6180
66 22 4327
54 85 7014
43 24 7437
83 60 6073
38 39 7162
86 94 3797
25 79 4400
67 36 9172
30 6 8200
6 94 1039
28 91 841
8 84 6970
64 23 5983
69 90 85
57 27 2054
29 29 9274
74 89 177
74 65 9910
23 32 3081
64 68 5389
64 60 100
17 40 7154
45 26 772
9 7 3233
42 9 1223
84 53 115
91 13 3684
66 70 1922
68 5 8615
9 76 2408
99 58 4187
45 38 475
17 96 659
35 3 7924
92 78 321
27 12 2620
5 55 8619
15 18 4023
46 23 3005
54 8 4380
74 82 3087
90 14 5052
51 32 5519
21 92 8081
61 16 5350
60 88 3123
22 14 9186
47 23 3646
74 36 6701
48 21 6720
29 80 10000
10 77 2173
13 78 3283
85 87 2195
100 55 9525
33 97 61
26 97 7778
95 82 1050
13 27 2039
29 17 9309
34 34 15
66 32 4836
37 33 9093
15 13 4218
24 37 9493
94 23 8088
49 82 1152
33 56 9222
95 87 638
9 98 4678
97 27 4711
26 66 8090
53 85 8451
73 45 7388
91 74 726
11 65 3502
91 59 3029
18 4 4396
51 68 2736
52 18 2326
62 7 4460
30 93 9691
90 87 9900
59 58 2399
34 87 5503
85 85 5597
97 25 5646
59 94 2554
56 100 1413
12 62 9936
36 6 6535
20 15 7417
70 89 7531
57 75 4951
52 60 8638
69 38 3177
26 28 6325
22 47 2665
4 33 7904
42 76 4607
72 91 4954
38 21 6105
22 65 9941
80 64 8022
5 66 5643
79 83 3223
56 96 1860
14 69 8119
34 51 5059
53 42 167
29 44 8378
9 98 2330
49 35 4165
21 51 5824
42 23 2950
86 96 620
69 4 9985
46 32 8584
37 53 8024
27 59 9906
92 37 7848
92 72 174
97 49 5610
92 7 8878
54 77 1681
99 27 4585
62 21 574
95 24 2224
12 83 2620
99 44 6032
71 37 7402
62 24 5759
55 43 2887
52 88 1481
5 64 4353
64 5 7607
83 78 9215
60 24 2486
75 17 402
33 4 2310
34 74 3673
54 50 9533
43 92 3174
62 36 1922
32 83 8032
50 57 9639
38 98 7094
32 9 6253
86 92 3376
66 62 747
83 77 779
88 39 8716
42 93 3235
80 22 5452
52 96 8249
32 14 7348
60 23 876
46 28 97
57 29 4045
97 36 9175
14 14 4113
97 73 7316
14 76 4245
32 57 686
97 62 8110
5 75 1278
63 11 4993
37 14 9383
18 4 5223
20 88 6016
31 67 8376
5 68 5777
59 57 7917
13 56 4421
81 15 6653
6 23 5702
79 15 2549
31 4 3799
21 62 6355
1 23 1433
55 99 4676
23 28 4511
7 98 6654
15 66 224
94 84 6303
10 46 2066
75 31 9516
25 54 275
86 62 7569
99 28 8984
29 48 658
57 57 3718
8 2 9741
12 24 3790
51 4 9115
57 66 1188
78 88 4950
59 74 7103
20 84 8606
43 98 3293
84 29 1228
23 94 9407
92 13 1118
97 71 946
8 82 4729
99 95 2360
40 77 9735
18 4 5678
6 93 4637
6 12 1257
51 41 2535
100 65 6551
98 23 774
31 57 5132
81 5 6394
23 96 8614
11 61 675
8 9 6598
28 74 5019
55 85 596
97 19 410
26 85 6037
36 71 1719
82 27 181
14 91 2711
28 47 7478
52 15 7698
44 80 4553
70 42 7319
48 85 3396
30 50 8863
43 57 9457
35 100 757
25 20 4696
14 67 44
73 52 6800
42 77 3397
86 53 942
78 30 5804
89 41 6803
40 11 1023
73 61 3108
45 66 3512
98 64 4097
37 6 2605
12 91 697
50 76 9368
81 2 4406
34 37 2551
56 70 2083
94 89 3677
37 35 573
48 94 7630
76 73 4417
12 12 2690
86 34 3069
67 24 7735
57 87 2387
76 44 4532
94 29 1862
9 28 7018
18 19 4663
91 69 3598
77 39 7099
68 66 1611
70 4 3141
6 9 6041
3 24 7810
81 85 1095
91 56 3358
98 50 2404
64 52 7595
87 61 1635
86 26 5201
34 77 7711
98 55 3742
22 12 65
65 80 7662
25 84 1870
5 43 1064
20 59 8564
96 51 2463
42 12 4955
51 99 2423
61 74 2581
99 42 115
25 77 428
34 91 8756
9 45 9957
31 20 669
100 3 4695
43 83 5217
90 61 966
52 1 8237
98 21 3106
4 81 8388
27 39 7557
94 83 2446
95 31 7150
49 2 2242
9 35 121
71 45 8400
1 73 9542
30 9 5055
61 36 5137
92 81 9831
6 17 4100
69 38 22
29 82 9867
58 53 7012
54 22 5429
26 64 1157
98 8 9617
59 66 9202
90 55 1629
82 9 7691
46 28 8200
57 84 9188
77 28 7021
9 93 3796
30 96 7098
42 78 9230
55 40 3811
26 46 515
74 46 8435
6 67 9825
20 46 4610
97 38 4594
100 98 3867
89 52 6763
30 97 6419
7 2 2151
70 34 2355
20 68 2158
61 55 3083
28 34 2520
27 27 7234
26 56 5743
70 12 7727
78 90 4657
32 7 3842
70 54 867
58 41 196
92 100 195
79 96 8118
65 92 7446
16 70 2555
74 69 6175
80 3 846
49 9 3292
10 19 8716
75 24 9379
31 82 4541
39 57 6955
57 79 3586
76 92 6373
77 98 3817
79 29 2425
59 8 3959
75 87 7166
51 88 7317
8 1 7763
78 48 4672
74 80 7849
35 7 331
80 88 1853
85 80 9659
46 37 6269
21 60 4062
18 44 897
84 85 4183
58 49 8695
98 65 6174
87 99 1410
92 16 6021
1 35 5563
18 30 9675
61 1 4320
48 13 6061
38 52 8701
67 99 9231
50 68 9682
100 61 1459
78 21 8571
55 78 7479
60 84 3647
43 52 730
92 67 733
83 14 6625
77 79 7405
25 96 7769
79 90 4961
91 84 7884
89 84 5262
59 58 7117
78 93 7904
6 30 6171
26 15 9240
17 52 1758
55 14 4453
62 52 1563
83 37 5236
63 8 9606
8 98 4208
18 9 4471
68 52 6426
48 49 2446
94 73 2054
14 90 4169
49 93 635
97 52 395
87 1 7115
3 66 1652
10 88 2910
61 53 2584
80 39 4610
60 22 1534
2 76 1088
35 99 3573
6 83 7029
32 77 1491
47 20 8966
26 20 5743
29 61 5937
77 31 9815
97 46 3829
49 84 8433
46 36 4676
77 54 2651
78 95 7205
42 3 7100
7 15 2634
80 61 3347
97 14 5153
4 22 3442
25 50 1524
53 13 390
13 24 3762
86 95 5944
38 43 1866
12 49 215
24 27 9180
31 28 508
29 92 1523
47 98 4291
16 10 8666
11 89 1892
57 22 5378
48 50 2140
86 81 3046
79 64 5449
16 90 5252
64 84 5397
9 66 1372
41 81 5587
24 72 999
41 36 1630
57 99 1712
73 19 2150
70 70 4318
73 88 6593
27 29 1468
43 86 4796
40 10 8243
81 75 2829
92 89 3487
97 41 5684
41 91 4763
19 65 6242
63 32 9635
39 2 7147
38 88 6304
100 15 7934
2 29 1966
38 19 201
7 9 1356
89 43 1223
100 22 7163
33 20 6111
70 99 6162
64 67 2393
55 43 1434
3 67 5775
84 78 881
74 47 5985
56 11 4486
22 40 6395
16 41 5692
27 72 9514
12 43 1910
14 29 2338
44 98 8468
78 51 3783
43 57 5046
9 79 6423
67 54 1655
82 10 9394
92 68 2295
13 58 5172
15 44 765
96 1 2228
64 44 4788
75 74 6383
89 40 2385
14 95 6181
91 13 1911
59 83 9354
29 37 3229
75 30 8869
98 52 2524
20 82 6128
95 52 6890
100 41 7963
44 30 1220
90 36 1742
70 67 422
91 25 7710
90 24 1005
53 79 9728
75 10 7431
27 79 2226
33 78 8336
68 24 9150
22 88 2559
71 44 4052
65 30 2091
62 84 7717
59 24 5120
83 20 1160
41 52 2848
76 37 2985
44 65 1235
91 8 2594
5 68 3870
64 39 8139
97 84 6228
97 62 9780
92 60 2223
85 10 2855
100 64 8624
50 67 3239
54 75 3395
63 7 2529
87 84 2130
24 39 2188
79 41 9979
8 40 3856
3 51 6938
71 31 5684
52 21 1992
91 8 5770
46 43 1039
40 28 1726
82 95 2421
92 18 513
96 48 280
62 54 5121
41 82 1282
32 91 8574
62 79 8293
23 88 4985
48 37 5635
35 15 9053
19 51 5059
73 18 5014
82 60 8825
80 85 9368
54 22 1360
75 51 5059
91 10 4255
64 42 1672
96 48 1740
54 81 3764
20 13 9560
90 51 56
54 48 3858
84 94 8211
43 69 5576
45 85 1467
43 28 1749
62 56 7372
26 61 3040
95 21 9937
96 18 4286
80 23 5942
42 51 974
25 69 2133
19 19 4645
85 14 2596
27 19 5204
15 54 4122
40 3 5470
24 96 4765
3 78 359
53 38 3846
1 33 455
7 16 2280
100 83 7196
2 88 8415
65 49 8719
14 67 5387
69 98 4111
29 18 4548
84 83 569
50 48 9461
88 28 2564
1 90 5918
54 22 8690
39 73 2377
75 3 9554
46 89 1704
13 61 1663
75 77 5357
37 85 876
93 44 9036
38 37 1275
37 2 2611
88 26 6626
91 72 4096
46 16 5855
37 7 8904
52 30 968
45 43 880
74 64 5587
48 61 4827
27 97 406
82 92 1149
81 43 3893
83 70 6767
33 19 9360
74 80 3317
18 38 3880
63 14 1795
30 54 4342
98 21 1844
37 100 1359
4 58 4464
26 65 3391
65 28 8715
88 65 3418
58 41 2533
41 24 2674
38 74 6703
5 23 48
84 81 4575
11 10 2293
85 20 5109
35 87 6286
48 30 7133
54 100 1850
70 98 1499
98 19 8975
78 66 9890
18 79 6823
92 92 9530
28 83 7756
72 94 3771
97 72 1141
95 71 2522
16 54 5639
21 59 8739
66 86 8524
17 21 1813
16 91 9827
78 23 2355
71 36 3949
78 45 6160
90 68 4150
2 16 8031
6 43 2016
21 58 9511
11 26 6706
57 25 5263
28 11 4911
1 70 2984
45 16 1296
55 77 619
58 94 4147
72 52 6050
97 77 8239
56 10 7482
95 77 4942
95 25 7214
59 49 9020
27 71 988
38 10 5544
63 88 8750
77 35 2962
84 43 8933
43 12 7150
83 41 1141
62 5 8675
39 48 812
24 53 3497
14 92 5798
80 87 4184
94 62 3876
74 97 1147
26 21 8944
44 21 2774
97 81 1770
8 96 9552
42 62 761
25 7 1858
28 58 1424
48 71 2690
72 47 2075
50 51 823
17 85 5896
84 77 1661
26 2 7756
52 98 3462
91 8 2068
27 56 6805
86 40 2961
80 93 333
2 85 2749
28 10 1044
3 43 309
17 81 2363
48 22 9154
59 21 2233
22 44 9653
6 40 8083
75 48 723
74 63 382
90 99 4095
77 67 9215
29 65 4669
17 17 8905
24 53 9420
35 1 3784
1 19 712
57 34 9942
74 49 7387
82 94 2355
11 32 5070
37 67 4419
38 19 6047
11 5 2302
62 76 3470
47 45 5659
53 21 7515
78 30 5691
87 88 8034
86 34 1399
13 67 3772
46 11 2748
9 53 3613
81 80 67
55 93 9510
22 67 6224
76 5 9241
91 95 1101
13 30 2323
36 8 1662
39 24 6862
87 10 9188
3 3 5225
92 50 4592
5 29 6246
31 40 8335
67 89 123
94 20 290
53 54 1169
11 47 7195
31 84 1235
15 95 3547
53 42 4531
87 32 9417
71 5 8589
14 28 427
73 70 8758
38 92 4263
99 49 9542
96 73 534
93 83 2333
100 100 8062
34 6 9686
36 63 7120
89 2 1605
95 32 3884
3 66 1979
17 95 7754
87 4 5506
13 61 5987
39 86 1191
6 56 1004
93 51 1672
77 92 4451
51 29 1868
25 16 7395
27 85 4392
7 1 5300
76 81 6903
17 89 6429
91 19 8413
76 65 918
65 21 2778
40 4 3731
15 13 6871
51 54 4524
35 29 5629
11 71 919
32 69 2295
88 28 3958
79 54 7751
16 48 3775
33 21 9579
58 71 879
96 65 2360
67 82 8097
6 77 2636
44 86 440
99 10 1338
45 53 2031
50 60 8533
52 9 2803
68 76 4377
33 4 8725
97 90 1014
31 58 6306
66 83 3632
55 25 6576
11 94 6394
27 1 2112
54 25 6150
73 24 4594
9 34 8997
26 37 6320
62 74 3256
56 67 7540
38 4 5121
35 17 261
43 59 9175
87 54 8827
45 22 9737
75 35 8531
10 24 212
62 94 3070
15 33 4198
98 30 8693
27 24 2922
19 36 1351
56 37 506
6 78 9438
100 37 8141
92 79 1545
9 48 9339
95 49 9444
60 36 7777
68 76 8464
9 17 3106
45 96 489
82 3 2589
14 94 4032
49 55 5508
62 33 3068
93 21 337
22 77 967
68 30 128
15 82 1441
80 46 2532
76 52 9780
3 72 9353
4 36 9132
94 34 1779
58 70 3613
17 100 1861
46 46 132
10 39 4694
6 36 3483
51 11 1046
57 80 2950
48 40 9652
71 27 810
94 55 3064
39 52 1719
65 43 1562
98 67 6190
20 41 3212
52 30 7486
24 46 3367
61 65 4888
80 87 1283
18 10 5569
5 80 4970
51 26 761
80 90 6495
8 51 6144
37 78 2479
59 41 9990
20 24 9670
30 38 1616
78 64 7400
63 45 5437
41 40 71
14 85 1785
77 72 2072
7 78 2375
44 13 1793
57 32 6513
73 4 8661
99 20 7487
4 17 2017
92 92 922
62 7 3070
99 65 1426
70 55 4349
70 31 954
55 84 1545
16 65 504
50 79 2478
26 20 490
91 90 898
60 98 914
17 8 5698
96 48 2946
78 30 8401
58 9 5172
54 95 2849
16 71 8531
83 78 602
13 71 7125
13 47 2303
6 15 549
89 14 7114
62 52 8598
91 97 7588
14 66 1922
31 93 9231
83 10 2159
85 29 7784
4 83 2723
91 13 969
45 44 2192
11 77 7745
17 31 5258
94 94 7007
16 93 4711
30 44 753
98 52 8112
100 9 1124
18 3 893
13 65 4363
73 54 8464
10 60 8971
46 76 6023
65 70 5462
94 33 4083
78 92 8504
14 20 3082
97 95 9573
32 7 6638
82 46 7112
44 31 4398
91 12 5060
81 6 313
44 3 9555
100 33 3526
36 63 5415
70 76 4162
80 27 2976
65 99 6575
62 93 3199
91 61 2178
59 19 7401
33 96 9352
56 47 2062
6 53 590
18 82 8608
30 91 4897
47 43 5485
37 27 2529
70 52 1329
87 35 3943
31 4 5898
77 62 631
84 56 8426
67 34 5183
56 74 3735
37 38 1581
88 100 9528
80 18 7713
50 82 7632
56 61 8856
38 79 9427
43 85 6551
21 50 8397
70 11 4740
79 31 603
22 66 1895
41 57 5800
12 75 6799
40 43 3571
66 16 4718
21 69 2064
94 43 8357
45 99 8974
27 10 893
35 52 8606
85 14 6301
68 17 8330
16 44 2776
88 87 5175
2 48 9140
37 10 1818
24 100 3645
73 99 5620
10 30 8200
69 50 4487
66 76 7154
86 79 1565
87 43 2568
24 73 5416
64 87 4163
28 75 2268
46 70 4490
8 79 2736
66 38 4890
72 38 2352
57 78 1566
35 22 4761
52 85 1712
14 99 2496
59 14 8418
8 85 128
65 33 2243
75 32 2450
65 49 341
85 83 8096
46 80 617
20 47 1451
44 94 2688
92 93 9938
83 3 7397
19 65 6042
17 83 177
8 100 245
80 91 8631
19 83 2495
36 11 522
73 27 1849
23 78 1720
46 83 2353
17 40 5307
75 23 2578
57 60 7703
97 67 7456
83 62 364
35 28 6618
74 26 1742
36 4 4855
38 66 8589
54 88 6231
65 73 9465
39 7 3526
50 79 2978
71 6 3998
39 94 5832
28 78 3085
65 79 7273
84 65 1335
87 17 9731
62 22 8941
26 68 2030
92 8 4979
34 93 8830
62 76 4955
14 47 6241
26 32 7355
52 19 2173
29 24 2533
75 17 7238
61 37 9594
48 17 4154
89 38 154
39 37 5358
31 54 3276
99 92 5476
27 78 3140
7 61 1445
47 77 2888
19 55 2155
69 55 649
49 45 908
15 1 8907
81 39 746
79 62 114
55 44 4727
1 28 919
64 12 7652
80 49 7818
56 76 6666
85 23 7723
33 54 4082
91 62 8154
98 9 288
94 36 8308
10 72 940
39 73 5604
97 65 764
6 40 1891
56 84 2183
2 89 7710
40 56 1668
80 77 1808
14 8 1822
96 45 8609
42 45 9418
86 90 7775
79 91 2036
3 26 769
82 51 222
97 17 2209
24 39 3273
54 20 671
98 61 289
67 89 846
78 38 8555
80 83 7756
61 46 6059
91 52 8865
15 70 3663
59 71 5616
47 62 8863
100 99 3220
81 38 9696
81 21 7676
54 49 8173
6 56 860
15 38 5848
60 87 2332
46 10 7241
65 79 9527
55 35 3981
24 74 4273
65 95 811
98 52 356
100 35 2046
40 88 9244
16 29 8711
4 51 7731
37 18 9342
58 66 6062
61 79 5630
52 86 7487
10 25 496
37 2 9903
1 75 7492
28 72 7032
5 82 532
60 48 5149
52 21 6884
16 19 1893
1 21 3617
52 48 5032
87 35 1505
77 19 713
42 41 4468
49 51 4826
41 16 2846
90 55 4116
84 55 6696
69 67 1835
82 59 4769
57 64 4557
61 78 3063
17 45 1670
44 67 1956
4 36 4254
76 87 1472
60 62 405
30 61 2828
52 78 1728
24 20 3994
97 80 5172
22 55 285
100 23 6008
28 30 1944
56 94 3987
14 59 7183
21 58 4913
69 71 1725
16 5 797
96 93 794
44 39 7371
93 52 5522
12 5 2504
26 76 6136
69 73 4483
13 88 934
94 3 2893
67 98 683
96 63 7332
54 25 7654
4 45 5930
31 11 5276
6 1 9278
35 39 4029
54 31 6389
59 60 4998
73 15 9222
50 19 9470
87 84 9396
93 89 4194
34 1 3582
45 29 10000
7 21 4057
35 13 8789
85 8 7300
63 40 5065
80 99 915
38 92 4087
70 84 560
88 54 1822
60 67 866
89 53 7830
60 38 3210
64 23 5643
51 13 5130
30 5 6059
64 36 6810
70 54 1806
58 58 9436
28 78 1739
91 47 8612
24 22 6681
63 32 1552
94 1 9057
2 17 4610
21 94 1655
82 95 8119
83 98 2889
33 12 9827
59 59 1967
12 49 4799
20 9 833
54 9 196
83 65 3240
18 36 1879
90 49 4956
36 65 2509
67 81 8331
37 74 9333
75 72 2999
36 36 2511
62 2 688
44 46 1334
19 19 15
67 7 7868
85 30 6802
41 93 1285
33 57 5714
52 76 5830
72 71 1668
59 68 751
80 69 8054
100 83 1067
94 53 7224
72 25 7990
80 44 936
11 100 1169
78 74 2590
63 62 8051
85 25 6727
65 26 3950
75 4 5915
92 2 5856
66 29 8064
57 51 2011
7 5 2538
8 73 2070
73 93 9050
68 58 5018
87 45 8471
51 87 1940
70 69 7076
18 100 8996
76 7 4521
3 17 1376
94 1 8590
21 82 3111
93 70 80
54 49 8306
45 14 9607
63 17 2143
28 87 8048
30 44 1870
99 44 3654
61 87 9427
66 63 9293
85 35 9650
71 37 6874
64 26 2034
15 63 6424
67 95 8881
16 53 5126
